timestamp,ax (m/s^2),ay (m/s^2),az (m/s^2),wx (deg/s),wy (deg/s),wz (deg/s),roll (deg),pitch (deg),yaw (deg)
2025-05-30 00:07:09.525,9.244921875000001,-2.3064453125,2.4595703125000004,-0.06103515625,-0.30517578125,0.1220703125,-41.9512939453125,-69.3292236328125,-74.2730712890625
2025-05-30 00:07:09.728,9.240136718750001,-2.3160156250000004,2.42607421875,-0.54931640625,-0.42724609375,0.67138671875,-42.3028564453125,-69.36767578125,-74.1632080078125
2025-05-30 00:07:09.840,9.264062500000001,-2.392578125,2.34951171875,1.89208984375,1.52587890625,0.1220703125,-42.506103515625,-69.356689453125,-74.2620849609375
2025-05-30 00:07:10.170,9.220996093750001,-2.37822265625,2.39736328125,0.91552734375,0.18310546875,0.18310546875,-42.528076171875,-69.3292236328125,-74.739990234375
2025-05-30 00:07:10.979,9.2353515625,-2.22509765625,2.5744140625000003,0.244140625,0.6103515625,-0.48828125,-40.9844970703125,-69.4720458984375,-77.178955078125
2025-05-30 00:07:11.099,9.25927734375,-2.2155273437500003,2.5552734375000004,1.03759765625,-0.1220703125,-0.1220703125,-40.858154296875,-69.49951171875,-77.3382568359375
2025-05-30 00:07:11.550,9.22578125,-2.27294921875,2.545703125,1.28173828125,-0.1220703125,0.6103515625,-41.0614013671875,-69.45556640625,-77.3931884765625
2025-05-30 00:07:11.655,9.2544921875,-2.2681640625000004,2.5074218750000004,-1.220703125,0.244140625,0.18310546875,-41.209716796875,-69.422607421875,-77.3492431640625
2025-05-30 00:07:11.864,9.21142578125,-2.2681640625000004,2.5983398437500003,-0.67138671875,-0.06103515625,0.0,-41.30859375,-69.4281005859375,-77.376708984375
2025-05-30 00:07:12.315,9.2353515625,-2.25859375,2.5265625000000003,-0.6103515625,-0.30517578125,-0.06103515625,-41.4349365234375,-69.5819091796875,-77.5469970703125
2025-05-30 00:07:12.630,9.240136718750001,-2.25859375,2.54091796875,0.244140625,-0.1220703125,0.1220703125,-41.484375,-69.6258544921875,-77.5634765625
2025-05-30 00:07:13.935,9.2544921875,-2.1963867187500004,2.5074218750000004,-0.67138671875,-0.48828125,0.0,-41.0174560546875,-69.9444580078125,-77.6458740234375
2025-05-30 00:07:14.040,9.2544921875,-2.2394531250000003,2.52177734375,-2.74658203125,-0.67138671875,0.0,-41.3031005859375,-69.9774169921875,-77.5799560546875
2025-05-30 00:07:15.330,8.62763671875,-2.48828125,4.2396484375000005,18.06640625,25.7568359375,5.9814453125,-31.3494873046875,-60.985107421875,-83.2269287109375
2025-05-30 00:07:15.449,8.4888671875,-2.4069335937500003,4.775585937500001,12.75634765625,18.06640625,1.52587890625,-28.0810546875,-58.5186767578125,-85.1055908203125
2025-05-30 00:07:16.740,6.93369140625,-1.9427734375,6.866699218750001,7.6904296875,21.17919921875,2.62451171875,-16.3201904296875,-44.6868896484375,-91.4337158203125
2025-05-30 00:07:16.860,6.459960937500001,-1.9236328125000002,7.17294921875,12.3291015625,32.5927734375,0.0,-14.65576171875,-41.715087890625,-92.3565673828125
