timestamp,lean angle (neck - pelvis)
2025-05-29 22:40:19.136,11.348876953125
2025-05-29 22:40:19.236,11.2664794921875
2025-05-29 22:40:19.276,11.2884521484375
2025-05-29 22:40:19.311,10.8709716796875
2025-05-29 22:40:19.347,10.52490234375
2025-05-29 22:40:19.380,10.7666015625
2025-05-29 22:40:19.414,10.7391357421875
2025-05-29 22:40:19.447,11.085205078125
2025-05-29 22:40:19.481,11.07421875
2025-05-29 22:40:19.516,10.975341796875
2025-05-29 22:40:19.546,10.6292724609375
2025-05-29 22:40:19.575,10.4315185546875
2025-05-29 22:40:19.608,10.5963134765625
2025-05-29 22:40:19.640,10.6072998046875
2025-05-29 22:40:19.675,10.9039306640625
2025-05-29 22:40:19.707,10.9918212890625
2025-05-29 22:40:19.739,11.063232421875
2025-05-29 22:40:19.771,11.0247802734375
2025-05-29 22:40:19.806,11.0687255859375
2025-05-29 22:40:19.839,11.2335205078125
2025-05-29 22:40:19.873,11.2774658203125
2025-05-29 22:40:19.907,11.3983154296875
2025-05-29 22:40:19.939,11.4862060546875
2025-05-29 22:40:19.967,11.4532470703125
2025-05-29 22:40:19.996,11.35986328125
2025-05-29 22:40:20.027,11.2554931640625
2025-05-29 22:40:20.058,11.1566162109375
2025-05-29 22:40:20.088,11.09619140625
2025-05-29 22:40:20.118,10.9918212890625
2025-05-29 22:40:20.149,10.755615234375
2025-05-29 22:40:20.179,10.5523681640625
2025-05-29 22:40:20.208,10.535888671875
2025-05-29 22:40:20.239,10.3765869140625
2025-05-29 22:40:20.270,10.3985595703125
2025-05-29 22:40:20.299,10.3875732421875
2025-05-29 22:40:20.331,10.689697265625
2025-05-29 22:40:20.363,11.1566162109375
2025-05-29 22:40:20.396,11.25
2025-05-29 22:40:20.428,11.66748046875
2025-05-29 22:40:20.460,11.8597412109375
2025-05-29 22:40:20.493,11.7938232421875
2025-05-29 22:40:20.525,11.9366455078125
2025-05-29 22:40:20.556,11.634521484375
2025-05-29 22:40:20.587,11.3983154296875
2025-05-29 22:40:20.621,11.2994384765625
2025-05-29 22:40:20.656,11.9036865234375
2025-05-29 22:40:20.687,11.7608642578125
2025-05-29 22:40:20.716,11.4422607421875
2025-05-29 22:40:20.744,11.304931640625
2025-05-29 22:40:20.773,12.2222900390625
2025-05-29 22:40:20.802,12.9034423828125
2025-05-29 22:40:20.833,13.150634765625
2025-05-29 22:40:20.863,14.0240478515625
2025-05-29 22:40:20.892,13.897705078125
2025-05-29 22:40:20.923,13.38134765625
2025-05-29 22:40:20.955,13.4307861328125
2025-05-29 22:40:20.986,13.568115234375
2025-05-29 22:40:21.017,14.073486328125
2025-05-29 22:40:21.049,14.0350341796875
2025-05-29 22:40:21.081,13.414306640625
2025-05-29 22:40:21.113,12.1124267578125
2025-05-29 22:40:21.145,11.79931640625
2025-05-29 22:40:21.177,11.6619873046875
2025-05-29 22:40:21.209,12.7386474609375
2025-05-29 22:40:21.241,13.787841796875
2025-05-29 22:40:21.272,13.86474609375
2025-05-29 22:40:21.304,13.974609375
2025-05-29 22:40:21.334,13.392333984375
2025-05-29 22:40:21.366,12.9913330078125
2025-05-29 22:40:21.397,12.9364013671875
2025-05-29 22:40:21.428,13.02978515625
2025-05-29 22:40:21.460,13.18359375
2025-05-29 22:40:21.492,13.128662109375
2025-05-29 22:40:21.525,13.1231689453125
2025-05-29 22:40:21.562,13.0902099609375
2025-05-29 22:40:21.597,13.0242919921875
2025-05-29 22:40:21.636,12.9803466796875
2025-05-29 22:40:21.673,13.0682373046875
2025-05-29 22:40:21.709,13.3428955078125
2025-05-29 22:40:21.746,13.5626220703125
2025-05-29 22:40:21.784,13.546142578125
2025-05-29 22:40:21.823,13.38134765625
2025-05-29 22:40:21.862,13.095703125
2025-05-29 22:40:21.900,12.9803466796875
2025-05-29 22:40:21.938,13.018798828125
2025-05-29 22:40:21.974,13.24951171875
2025-05-29 22:40:22.009,13.2879638671875
2025-05-29 22:40:22.045,13.1561279296875
2025-05-29 22:40:22.081,12.908935546875
2025-05-29 22:40:22.117,12.843017578125
2025-05-29 22:40:22.158,12.9638671875
2025-05-29 22:40:22.208,12.8704833984375
2025-05-29 22:40:22.254,13.0572509765625
2025-05-29 22:40:22.291,13.172607421875
2025-05-29 22:40:22.325,13.1011962890625
2025-05-29 22:40:22.355,12.8265380859375
2025-05-29 22:40:22.386,12.601318359375
2025-05-29 22:40:22.416,12.843017578125
2025-05-29 22:40:22.448,12.8485107421875
2025-05-29 22:40:22.478,13.0517578125
2025-05-29 22:40:22.509,13.040771484375
2025-05-29 22:40:22.543,12.9693603515625
2025-05-29 22:40:22.579,12.974853515625
2025-05-29 22:40:22.613,12.952880859375
2025-05-29 22:40:22.651,12.8265380859375
2025-05-29 22:40:22.694,12.76611328125
2025-05-29 22:40:22.738,12.9034423828125
2025-05-29 22:40:22.783,12.7606201171875
2025-05-29 22:40:22.829,12.8155517578125
2025-05-29 22:40:22.871,12.5848388671875
2025-05-29 22:40:22.905,12.3101806640625
2025-05-29 22:40:22.937,12.3101806640625
2025-05-29 22:40:22.971,12.4749755859375
2025-05-29 22:40:23.002,12.864990234375
2025-05-29 22:40:23.035,12.799072265625
2025-05-29 22:40:23.070,12.9473876953125
2025-05-29 22:40:23.107,12.744140625
2025-05-29 22:40:23.145,12.469482421875
2025-05-29 22:40:23.186,12.4639892578125
2025-05-29 22:40:23.231,12.3870849609375
2025-05-29 22:40:23.280,12.4749755859375
2025-05-29 22:40:23.329,12.45849609375
2025-05-29 22:40:23.372,12.4639892578125
2025-05-29 22:40:23.407,12.4749755859375
2025-05-29 22:40:23.439,12.7716064453125
2025-05-29 22:40:23.470,12.7386474609375
2025-05-29 22:40:23.500,12.9583740234375
2025-05-29 22:40:23.530,12.9034423828125
2025-05-29 22:40:23.562,12.6837158203125
2025-05-29 22:40:23.593,12.667236328125
2025-05-29 22:40:23.625,12.447509765625
2025-05-29 22:40:23.657,12.3046875
2025-05-29 22:40:23.689,12.315673828125
2025-05-29 22:40:23.720,12.2222900390625
2025-05-29 22:40:23.750,12.48046875
2025-05-29 22:40:23.782,12.45849609375
2025-05-29 22:40:23.814,12.9144287109375
2025-05-29 22:40:23.844,12.9693603515625
2025-05-29 22:40:23.875,12.623291015625
2025-05-29 22:40:23.905,12.6123046875
2025-05-29 22:40:23.937,12.41455078125
2025-05-29 22:40:23.972,12.5189208984375
2025-05-29 22:40:24.003,12.6507568359375
2025-05-29 22:40:24.034,12.711181640625
2025-05-29 22:40:24.066,12.8375244140625
2025-05-29 22:40:24.097,13.0572509765625
2025-05-29 22:40:24.128,12.952880859375
2025-05-29 22:40:24.160,12.864990234375
2025-05-29 22:40:24.191,12.2772216796875
2025-05-29 22:40:24.223,12.271728515625
2025-05-29 22:40:24.258,11.9586181640625
2025-05-29 22:40:24.293,12.227783203125
2025-05-29 22:40:24.326,12.7276611328125
2025-05-29 22:40:24.363,12.89794921875
2025-05-29 22:40:24.400,13.1890869140625
2025-05-29 22:40:24.433,13.1341552734375
2025-05-29 22:40:24.466,13.7164306640625
2025-05-29 22:40:24.497,13.3319091796875
2025-05-29 22:40:24.529,12.9638671875
2025-05-29 22:40:24.563,13.0352783203125
2025-05-29 22:40:24.596,13.084716796875
2025-05-29 22:40:24.629,13.7713623046875
2025-05-29 22:40:24.664,13.8812255859375
2025-05-29 22:40:24.696,13.5791015625
2025-05-29 22:40:24.728,12.8924560546875
2025-05-29 22:40:24.761,12.4310302734375
2025-05-29 22:40:24.793,12.6947021484375
2025-05-29 22:40:24.826,12.3046875
2025-05-29 22:40:24.858,12.2882080078125
2025-05-29 22:40:24.891,11.5631103515625
2025-05-29 22:40:24.922,11.1181640625
2025-05-29 22:40:24.954,10.8819580078125
2025-05-29 22:40:24.987,11.57958984375
2025-05-29 22:40:25.020,12.5079345703125
2025-05-29 22:40:25.053,12.491455078125
2025-05-29 22:40:25.086,12.359619140625
2025-05-29 22:40:25.119,11.920166015625
2025-05-29 22:40:25.150,10.92041015625
2025-05-29 22:40:25.184,10.096435546875
2025-05-29 22:40:25.216,11.6510009765625
2025-05-29 22:40:25.249,10.8270263671875
2025-05-29 22:40:25.281,5.306396484375
2025-05-29 22:40:25.313,4.6417236328125
2025-05-29 22:40:25.343,5.11962890625
2025-05-29 22:40:25.375,4.559326171875
2025-05-29 22:40:25.407,9.5745849609375
2025-05-29 22:40:25.438,11.4312744140625
2025-05-29 22:40:25.469,11.0467529296875
2025-05-29 22:40:25.501,10.601806640625
2025-05-29 22:40:25.533,9.481201171875
2025-05-29 22:40:25.564,6.08642578125
2025-05-29 22:40:25.597,4.4769287109375
2025-05-29 22:40:25.629,3.2080078125
2025-05-29 22:40:25.660,4.0869140625
2025-05-29 22:40:25.691,5.3118896484375
2025-05-29 22:40:25.722,6.075439453125
2025-05-29 22:40:25.755,5.174560546875
2025-05-29 22:40:25.788,5.95458984375
2025-05-29 22:40:25.819,5.8392333984375
2025-05-29 22:40:25.851,4.1802978515625
2025-05-29 22:40:25.885,0.714111328125
2025-05-29 22:40:25.917,1.1260986328125
2025-05-29 22:40:25.949,1.8951416015625
2025-05-29 22:40:25.982,5.1690673828125
2025-05-29 22:40:26.017,6.4215087890625
2025-05-29 22:40:26.050,7.7783203125
2025-05-29 22:40:26.082,9.327392578125
2025-05-29 22:40:26.116,8.206787109375
2025-05-29 22:40:26.148,5.6689453125
2025-05-29 22:40:26.181,6.9927978515625
2025-05-29 22:40:26.215,9.3658447265625
2025-05-29 22:40:26.247,12.1893310546875
2025-05-29 22:40:26.280,12.557373046875
2025-05-29 22:40:26.312,11.4697265625
2025-05-29 22:40:26.344,12.0245361328125
2025-05-29 22:40:26.378,11.8048095703125
2025-05-29 22:40:26.412,12.0574951171875
2025-05-29 22:40:26.444,12.15087890625
2025-05-29 22:40:26.476,12.843017578125
2025-05-29 22:40:26.508,12.843017578125
2025-05-29 22:40:26.539,12.7825927734375
2025-05-29 22:40:26.572,12.3211669921875
2025-05-29 22:40:26.605,11.8597412109375
2025-05-29 22:40:26.638,11.656494140625
2025-05-29 22:40:26.670,11.66748046875
2025-05-29 22:40:26.704,11.7279052734375
2025-05-29 22:40:26.733,11.53564453125
2025-05-29 22:40:26.762,11.546630859375
2025-05-29 22:40:26.793,9.2724609375
2025-05-29 22:40:26.825,6.5313720703125
2025-05-29 22:40:26.855,6.383056640625
2025-05-29 22:40:26.884,7.833251953125
2025-05-29 22:40:26.914,14.117431640625
2025-05-29 22:40:26.944,14.3096923828125
2025-05-29 22:40:26.974,10.2008056640625
2025-05-29 22:40:27.003,11.392822265625
2025-05-29 22:40:27.031,12.94189453125
2025-05-29 22:40:27.060,13.2550048828125
2025-05-29 22:40:27.089,13.2440185546875
2025-05-29 22:40:27.118,5.921630859375
2025-05-29 22:40:27.147,2.548828125
2025-05-29 22:40:27.176,4.691162109375
2025-05-29 22:40:27.205,7.152099609375
2025-05-29 22:40:27.232,12.4749755859375
2025-05-29 22:40:27.261,15.391845703125
2025-05-29 22:40:27.290,15.281982421875
2025-05-29 22:40:27.319,14.7161865234375
2025-05-29 22:40:27.349,10.338134765625
2025-05-29 22:40:27.379,4.0704345703125
2025-05-29 22:40:27.409,5.526123046875
2025-05-29 22:40:27.438,8.8824462890625
2025-05-29 22:40:27.467,10.3546142578125
2025-05-29 22:40:27.497,2.3895263671875
2025-05-29 22:40:27.528,4.3121337890625
2025-05-29 22:40:27.558,1.51611328125
2025-05-29 22:40:27.588,0.604248046875
2025-05-29 22:40:27.619,9.42626953125
2025-05-29 22:40:27.651,14.34814453125
2025-05-29 22:40:27.682,14.2547607421875
2025-05-29 22:40:27.712,12.8759765625
2025-05-29 22:40:27.742,15.1611328125
2025-05-29 22:40:27.772,15.9521484375
2025-05-29 22:40:27.801,16.5673828125
2025-05-29 22:40:27.831,16.358642578125
2025-05-29 22:40:27.860,15.3369140625
2025-05-29 22:40:27.892,16.270751953125
2025-05-29 22:40:27.922,15.57861328125
2025-05-29 22:40:27.952,16.3092041015625
2025-05-29 22:40:27.981,15.369873046875
2025-05-29 22:40:28.012,16.204833984375
2025-05-29 22:40:28.042,15.7489013671875
2025-05-29 22:40:28.071,14.9853515625
2025-05-29 22:40:28.102,14.8260498046875
2025-05-29 22:40:28.131,14.3756103515625
2025-05-29 22:40:28.161,14.43603515625
2025-05-29 22:40:28.192,14.2327880859375
2025-05-29 22:40:28.226,14.39208984375
2025-05-29 22:40:28.258,14.0020751953125
2025-05-29 22:40:28.288,13.9801025390625
2025-05-29 22:40:28.318,14.65576171875
2025-05-29 22:40:28.347,14.5404052734375
2025-05-29 22:40:28.378,15.6390380859375
2025-05-29 22:40:28.409,15.303955078125
2025-05-29 22:40:28.439,15.7818603515625
2025-05-29 22:40:28.470,15.9136962890625
2025-05-29 22:40:28.500,16.666259765625
2025-05-29 22:40:28.530,16.5069580078125
2025-05-29 22:40:28.558,15.62255859375
2025-05-29 22:40:28.589,14.9798583984375
2025-05-29 22:40:28.621,15.303955078125
2025-05-29 22:40:28.653,16.885986328125
2025-05-29 22:40:28.683,14.403076171875
2025-05-29 22:40:28.718,11.348876953125
2025-05-29 22:40:28.754,10.2337646484375
2025-05-29 22:40:28.790,10.316162109375
2025-05-29 22:40:28.823,12.403564453125
2025-05-29 22:40:28.856,12.2882080078125
2025-05-29 22:40:28.891,15.5511474609375
2025-05-29 22:40:28.924,16.4849853515625
2025-05-29 22:40:28.955,16.842041015625
2025-05-29 22:40:28.990,16.8365478515625
2025-05-29 22:40:29.026,15.7489013671875
2025-05-29 22:40:29.060,15.1885986328125
2025-05-29 22:40:29.094,15.2215576171875
2025-05-29 22:40:29.128,15.1446533203125
2025-05-29 22:40:29.164,15.0732421875
2025-05-29 22:40:29.200,14.8590087890625
2025-05-29 22:40:29.238,14.765625
2025-05-29 22:40:29.276,14.43603515625
2025-05-29 22:40:29.311,13.8922119140625
2025-05-29 22:40:29.345,13.5626220703125
2025-05-29 22:40:29.378,14.2327880859375
2025-05-29 22:40:29.413,16.0015869140625
2025-05-29 22:40:29.448,15.9686279296875
2025-05-29 22:40:29.490,16.1883544921875
2025-05-29 22:40:29.537,16.7816162109375
2025-05-29 22:40:29.590,13.8922119140625
2025-05-29 22:40:29.640,14.0625
2025-05-29 22:40:29.687,10.70068359375
