timestamp,ax (m/s^2),ay (m/s^2),az (m/s^2),wx (deg/s),wy (deg/s),wz (deg/s),roll (deg),pitch (deg),yaw (deg),tilt angle (deg)
2025-05-26 20:22:54.395,-0.1435546875,0.5837890625000001,9.910058593750001,-1.28173828125,0.67138671875,0.30517578125,1.8841552734375,-0.7855224609375,151.6552734375,86.62902684729436
2025-05-26 20:22:54.424,-6.1919921875,0.8374023437500001,4.306640625,-78.7353515625,248.1689453125,79.16259765625,-0.28564453125,6.1468505859375,152.6275634765625,83.66463331870924
2025-05-26 20:22:54.485,-8.30224609375,-1.02880859375,7.369140625000001,-156.43310546875,152.77099609375,8.97216796875,-3.5540771484375,14.1668701171875,153.544921875,95.29489693981172
2025-05-26 20:22:54.515,-8.263964843750001,-1.7226562500000002,-0.708203125,-145.32470703125,215.51513671875,270.6298828125,-11.1895751953125,23.0328369140625,153.885498046875,101.73310588361511
2025-05-26 20:22:54.544,-9.579882812500001,1.8087890625,0.06699218750000001,-140.56396484375,121.64306640625,211.0595703125,-11.0797119140625,31.409912109375,162.5701904296875,79.3080432441067
2025-05-26 20:22:54.589,-8.115625000000001,0.5646484375,1.25849609375,-143.310546875,255.2490234375,224.853515625,-10.9918212890625,39.4683837890625,169.6234130859375,86.06689135213414
2025-05-26 20:22:54.635,-10.01533203125,6.235058593750001,-11.7427734375,48.27880859375,96.74072265625,149.23095703125,-7.4542236328125,50.8721923828125,-179.7418212890625,68.00181152786855
2025-05-26 20:22:54.665,-8.2974609375,2.7227539062500004,-0.3828125,188.232421875,-192.626953125,-69.88525390625,-1.241455078125,47.0379638671875,-178.9617919921875,71.85114876359805
2025-05-26 20:22:54.710,-9.096582031250001,6.2254882812500005,-1.8135742187500001,136.474609375,-124.32861328125,-95.947265625,0.4339599609375,41.649169921875,178.35205078125,56.13175733177797
2025-05-26 20:22:54.755,-6.737500000000001,3.52666015625,2.5074218750000004,-132.2021484375,224.30419921875,71.1669921875,-2.406005859375,42.2918701171875,176.1822509765625,63.86897955063491
2025-05-26 20:22:54.785,-6.7757812500000005,4.04345703125,-4.5985351562500005,-92.10205078125,197.998046875,219.29931640625,-1.29638671875,53.3660888671875,-170.1507568359375,63.72102898945199
2025-05-26 20:22:54.829,-7.84287109375,5.263671875,-2.9141601562500004,-231.0791015625,-3.84521484375,25.69580078125,-5.284423828125,55.909423828125,-163.212890625,57.825351923912514
2025-05-26 20:22:54.874,-7.909863281250001,5.16318359375,-5.421582031250001,-171.875,240.3564453125,44.43359375,-14.9139404296875,62.138671875,-161.21337890625,61.70119337110091
2025-05-26 20:22:54.920,-9.03916015625,3.9381835937500003,-7.1346679687500005,137.02392578125,-462.82958984375,122.13134765625,-11.7059326171875,59.7821044921875,-154.3359375,71.12004424776939
2025-05-26 20:22:54.950,-3.8185546875000003,0.7225585937500001,6.79013671875,-308.349609375,-348.32763671875,-32.470703125,-7.2344970703125,44.84619140625,-148.282470703125,84.700853240594
2025-05-26 20:22:54.995,-4.82822265625,10.532128906250001,6.450390625000001,-84.716796875,107.23876953125,-84.8388671875,-19.35791015625,40.7208251953125,-146.07421875,37.41657584830188
2025-05-26 20:22:55.039,-10.087109375,4.416699218750001,4.038671875,-112.1826171875,-48.2177734375,-80.078125,-27.5262451171875,41.4129638671875,-148.9141845703125,67.87896221361098
2025-05-26 20:22:55.085,-8.35009765625,4.29228515625,5.359375,-101.25732421875,-105.52978515625,-138.97705078125,-34.4256591796875,37.63916015625,-149.996337890625,66.60665549703371
2025-05-26 20:22:55.114,-7.718457031250001,1.129296875,6.23984375,-138.0615234375,-97.412109375,-312.8662109375,-44.23095703125,29.2071533203125,-154.4732666015625,83.50877888581694
2025-05-26 20:22:55.160,-8.407519531250001,-0.04306640625,5.93359375,-61.8896484375,-92.95654296875,-216.9189453125,-51.6741943359375,20.0225830078125,-158.302001953125,90.2397856660119
2025-05-26 20:22:55.189,-6.8714843750000005,-1.5791015625000002,6.785351562500001,-26.611328125,-81.0546875,-235.7177734375,-55.458984375,11.3543701171875,-159.14794921875,99.28671966791912
2025-05-26 20:22:55.234,-6.6800781250000005,-1.665234375,5.4359375000000005,-110.65673828125,12.0849609375,-175.23193359375,-59.8040771484375,5.3173828125,-161.12548828125,100.94331930540176
2025-05-26 20:22:55.280,-8.335742187500001,-5.4646484375,6.665722656250001,-138.18359375,46.20361328125,-109.375,-67.4945068359375,1.07666015625,-162.872314453125,117.11239467474843
2025-05-26 20:22:55.309,-8.575000000000001,-4.17265625,5.378515625,-80.2001953125,-22.39990234375,-4.45556640625,-72.2955322265625,0.9942626953125,-160.433349609375,112.40282548952234
2025-05-26 20:22:55.355,-7.359570312500001,-4.4789062500000005,6.6130859375,-45.0439453125,-23.92578125,-7.75146484375,-75.904541015625,1.20849609375,-156.7584228515625,114.35520219315285
2025-05-26 20:22:55.400,-7.034179687500001,-4.5267578125000005,5.373730468750001,-108.0322265625,64.27001953125,-52.18505859375,-80.211181640625,0.889892578125,-156.3739013671875,117.08459114918206
2025-05-26 20:22:55.430,-6.9432617187500005,-6.794921875000001,4.8377929687500005,-136.16943359375,53.7109375,2.5634765625,-86.3031005859375,1.0052490234375,-156.33544921875,128.76270037438587
2025-05-26 20:22:55.474,-6.330761718750001,-4.96220703125,3.7754882812500004,-183.349609375,122.4365234375,-4.2724609375,-94.0155029296875,2.208251953125,-157.4066162109375,123.94840973640072
