Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 08:17:08.023,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.045, -0.157, 0.804, 0.601, 2.075, 0.61, -0.488, 51.735, 8.218, 22.335, -12.080, -81.380, -162.980, 23.75, -0.88193, -0.42389, -0.14954, -0.1416,
 08:17:08.024,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.045, -0.157, 0.811, 0.597, 2.563, 0.549, -0.061, 51.746, 8.218, 22.335, -12.080, -81.380, -162.980, 23.75, -0.88193, -0.42389, -0.14954, -0.1416,
 08:17:08.024,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.045, -0.157, 0.811, 0.597, 2.563, 0.549, -0.061, 51.762, 8.223, 22.335, -12.080, -81.380, -162.980, 23.75, -0.88193, -0.42389, -0.14954, -0.1416,
 08:17:08.024,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.045, -0.157, 0.811, 0.597, 2.563, 0.549, -0.061, 51.773, 8.223, 22.341, -12.080, -81.380, -162.980, 23.75, -0.88193, -0.42389, -0.14954, -0.1416,
 08:17:08.024,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.045, -0.157, 0.811, 0.597, 2.563, 0.549, -0.061, 51.784, 8.229, 22.341, -12.080, -81.380, -162.980, 23.75, -0.88193, -0.42389, -0.14954, -0.1416,
 08:17:08.024,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.045, -0.157, 0.81, 0.589, 2.869, 0.916, 0.549, 51.801, 8.229, 22.346, -12.080, -81.380, -162.980, 23.75, -0.88193, -0.42389, -0.14954, -0.1416,
 08:17:08.024,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.045, -0.157, 0.81, 0.589, 2.869, 0.916, 0.549, 51.812, 8.229, 22.352, -12.080, -81.380, -162.980, 23.75, -0.88193, -0.42389, -0.14954, -0.1416,
 08:17:08.024,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.045, -0.157, 0.81, 0.589, 2.869, 0.916, 0.549, 51.828, 8.234, 22.357, -12.080, -81.380, -162.980, 23.75, -0.88193, -0.42389, -0.14954, -0.1416,
 08:17:08.037,d6:24:01:31:b7:6e, 2015-01-01 00:58:55.080, -0.094, 0.936, 0.358, 2.93, 0.671, -0.305, 68.637, 5.015, -74.152, -14.333, -41.553, -22.160, 25.66, 0.64319, 0.47153, -0.31085, -0.51697,
 08:17:08.053,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.045, -0.156, 0.81, 0.589, 2.869, 0.916, 0.549, 51.844, 8.234, 22.363, -12.080, -81.380, -162.980, 23.75, -0.88193, -0.42389, -0.14954, -0.1416,
 08:17:08.053,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.045, -0.156, 0.806, 0.587, 3.052, 1.282, 1.282, 51.861, 8.234, 22.374, -12.080, -81.380, -162.980, 23.75, -0.88193, -0.42389, -0.14954, -0.1416,
 08:17:08.053,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.045, -0.156, 0.806, 0.587, 3.052, 1.282, 1.282, 51.872, 8.234, 22.379, -12.080, -81.380, -162.980, 23.75, -0.88193, -0.42389, -0.14954, -0.1416,
 08:17:08.053,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.045, -0.156, 0.806, 0.587, 3.052, 1.282, 1.282, 51.888, 8.234, 22.39, -12.080, -81.380, -162.980, 23.75, -0.88193, -0.42389, -0.14954, -0.1416,
 08:17:08.053,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.045, -0.155, 0.806, 0.587, 3.052, 1.282, 1.282, 51.905, 8.234, 22.401, -12.080, -81.380, -162.980, 23.75, -0.88193, -0.42389, -0.14954, -0.1416,
 08:17:08.053,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.045, -0.155, 0.807, 0.583, 3.418, 1.282, 0.977, 51.927, 8.234, 22.407, -12.080, -81.380, -162.980, 23.75, -0.88193, -0.42389, -0.14954, -0.1416,
 08:17:08.053,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.045, -0.155, 0.807, 0.583, 3.418, 1.282, 0.977, 51.943, 8.234, 22.418, -12.080, -81.380, -162.980, 23.75, -0.88193, -0.42389, -0.14954, -0.1416,
 08:17:08.053,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.045, -0.155, 0.807, 0.583, 3.418, 1.282, 0.977, 51.96, 8.234, 22.423, -12.080, -81.380, -162.980, 23.75, -0.88193, -0.42389, -0.14954, -0.1416,
 08:17:08.113,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.045, -0.157, 0.807, 0.583, 3.418, 1.282, 0.977, 51.976, 8.234, 22.434, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.113,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.045, -0.157, 0.811, 0.575, 2.319, 2.075, 0.488, 51.993, 8.24, 22.44, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.113,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.045, -0.157, 0.811, 0.575, 2.319, 2.075, 0.488, 52.004, 8.245, 22.451, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.113,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.045, -0.157, 0.811, 0.575, 2.319, 2.075, 0.488, 52.015, 8.251, 22.462, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.113,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.045, -0.16, 0.811, 0.575, 2.319, 2.075, 0.488, 52.031, 8.256, 22.473, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.113,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.045, -0.16, 0.821, 0.58, 3.906, 2.686, 0.366, 52.053, 8.267, 22.484, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.113,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.045, -0.16, 0.821, 0.58, 3.906, 2.686, 0.366, 52.07, 8.273, 22.495, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.113,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.045, -0.16, 0.821, 0.58, 3.906, 2.686, 0.366, 52.092, 8.284, 22.505, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.127,d6:24:01:31:b7:6e, 2015-01-01 00:58:55.080, -0.097, 0.945, 0.356, 3.052, 0.916, 0.854, 68.868, 5.032, -74.108, -14.333, -41.553, -22.160, 25.66, 0.64319, 0.47153, -0.31085, -0.51697,
 08:17:08.143,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.164, 0.821, 0.58, 3.906, 2.686, 0.366, 52.114, 8.289, 22.516, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.143,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.164, 0.83, 0.58, 4.456, 2.869, 0.61, 52.141, 8.295, 22.533, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.143,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.164, 0.83, 0.58, 4.456, 2.869, 0.61, 52.163, 8.306, 22.544, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.143,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.164, 0.83, 0.58, 4.456, 2.869, 0.61, 52.191, 8.311, 22.56, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.143,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.173, 0.83, 0.58, 4.456, 2.869, 0.61, 52.213, 8.317, 22.571, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.143,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.173, 0.828, 0.568, 4.15, 2.136, 0.732, 52.234, 8.322, 22.582, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.143,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.173, 0.828, 0.568, 4.15, 2.136, 0.732, 52.262, 8.328, 22.593, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.143,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.173, 0.828, 0.568, 4.15, 2.136, 0.732, 52.284, 8.333, 22.604, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.173,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.18, 0.828, 0.568, 4.15, 2.136, 0.732, 52.306, 8.339, 22.615, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.173,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.18, 0.833, 0.543, 4.578, 3.967, 2.686, 52.333, 8.339, 22.643, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.173,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.18, 0.833, 0.543, 4.578, 3.967, 2.686, 52.361, 8.344, 22.665, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.173,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.18, 0.833, 0.543, 4.578, 3.967, 2.686, 52.388, 8.344, 22.687, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.173,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.183, 0.833, 0.543, 4.578, 3.967, 2.686, 52.421, 8.35, 22.714, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.173,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.183, 0.816, 0.541, 6.836, 5.249, 3.296, 52.46, 8.355, 22.747, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.173,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.183, 0.816, 0.541, 6.836, 5.249, 3.296, 52.504, 8.361, 22.775, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.174,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.192, 0.816, 0.541, 6.836, 5.249, 3.296, 52.542, 8.361, 22.808, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.234,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.192, 0.83, 0.521, 8.057, 7.202, 2.441, 52.592, 8.377, 22.846, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.234,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.192, 0.83, 0.521, 8.057, 7.202, 2.441, 52.641, 8.394, 22.879, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.234,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.192, 0.83, 0.521, 8.057, 7.202, 2.441, 52.69, 8.405, 22.917, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.234,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.198, 0.83, 0.521, 8.057, 7.202, 2.441, 52.734, 8.421, 22.956, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.234,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.198, 0.856, 0.505, 6.165, 10.254, 3.662, 52.778, 8.438, 23.005, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.234,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.198, 0.856, 0.505, 6.165, 10.254, 3.662, 52.822, 8.459, 23.06, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.234,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.198, 0.856, 0.505, 6.165, 10.254, 3.662, 52.866, 8.476, 23.115, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.234,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.192, 0.856, 0.505, 6.165, 10.254, 3.662, 52.91, 8.498, 23.165, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.246,d6:24:01:31:b7:6e, 2015-01-01 00:58:55.080, -0.114, 0.963, 0.338, 4.272, 2.869, 0.61, 69.23, 5.043, -73.872, -14.333, -41.553, -22.160, 25.66, 0.64319, 0.47153, -0.31085, -0.51697,
 08:17:08.262,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.192, 0.874, 0.511, 8.24, 14.404, 6.47, 52.965, 8.514, 23.247, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.262,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.192, 0.874, 0.511, 8.24, 14.404, 6.47, 53.026, 8.536, 23.324, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.262,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.192, 0.874, 0.511, 8.24, 14.404, 6.47, 53.086, 8.553, 23.401, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.262,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.182, 0.874, 0.511, 8.24, 14.404, 6.47, 53.141, 8.575, 23.478, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.262,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.182, 0.895, 0.542, 7.507, 18.066, 8.972, 53.201, 8.591, 23.582, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.262,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.182, 0.895, 0.542, 7.507, 18.066, 8.972, 53.262, 8.613, 23.681, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.262,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.182, 0.895, 0.542, 7.507, 18.066, 8.972, 53.322, 8.63, 23.78, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.262,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.17, 0.895, 0.542, 7.507, 18.066, 8.972, 53.383, 8.646, 23.884, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.294,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.17, 0.914, 0.566, 8.667, 18.677, 13.062, 53.448, 8.652, 24, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.294,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.17, 0.914, 0.566, 8.667, 18.677, 13.062, 53.514, 8.657, 24.115, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.294,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.17, 0.914, 0.566, 8.667, 18.677, 13.062, 53.58, 8.657, 24.23, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.294,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.155, 0.914, 0.566, 8.667, 18.677, 13.062, 53.646, 8.663, 24.346, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.294,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.155, 0.901, 0.581, 7.385, 17.517, 17.029, 53.712, 8.641, 24.467, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.294,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.155, 0.901, 0.581, 7.385, 17.517, 17.029, 53.773, 8.624, 24.587, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.294,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.155, 0.901, 0.581, 7.385, 17.517, 17.029, 53.833, 8.608, 24.708, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.294,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.142, 0.901, 0.581, 7.385, 17.517, 17.029, 53.893, 8.591, 24.829, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.306,d6:24:01:31:b7:6e, 2015-01-01 00:58:55.080, -0.065, 0.975, 0.275, 7.568, 12.207, 2.319, 69.95, 5.125, -73.152, -13.560, -42.380, -20.247, 25.66, 0.64319, 0.47153, -0.31085, -0.51697,
 08:17:08.354,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.142, 0.885, 0.597, 8.301, 14.893, 17.761, 53.954, 8.558, 24.944, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.354,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.142, 0.885, 0.597, 8.301, 14.893, 17.761, 54.02, 8.531, 25.054, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.354,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.142, 0.885, 0.597, 8.301, 14.893, 17.761, 54.08, 8.498, 25.17, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.354,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.142, 0.885, 0.597, 8.301, 14.893, 17.761, 54.146, 8.47, 25.285, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.354,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.142, 0.904, 0.608, 7.202, 10.193, 19.226, 54.196, 8.421, 25.378, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.354,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.142, 0.904, 0.608, 7.202, 10.193, 19.226, 54.25, 8.372, 25.477, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.354,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.142, 0.904, 0.608, 7.202, 10.193, 19.226, 54.305, 8.322, 25.576, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.354,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.145, 0.904, 0.608, 7.202, 10.193, 19.226, 54.355, 8.273, 25.67, -12.080, -81.380, -162.980, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.384,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.145, 0.921, 0.595, 4.517, 5.31, 23.376, 54.393, 8.19, 25.757, -10.853, -82.980, -161.127, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.384,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.145, 0.921, 0.595, 4.517, 5.31, 23.376, 54.432, 8.108, 25.845, -10.853, -82.980, -161.127, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.384,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.145, 0.921, 0.595, 4.517, 5.31, 23.376, 54.47, 8.026, 25.933, -10.853, -82.980, -161.127, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.384,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.143, 0.921, 0.595, 4.517, 5.31, 23.376, 54.503, 7.949, 26.021, -10.853, -82.980, -161.127, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.384,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.143, 0.935, 0.585, 1.221, 2.136, 29.175, 54.525, 7.833, 26.115, -10.853, -82.980, -161.127, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.384,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.143, 0.935, 0.585, 1.221, 2.136, 29.175, 54.547, 7.718, 26.202, -10.853, -82.980, -161.127, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.384,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.143, 0.935, 0.585, 1.221, 2.136, 29.175, 54.569, 7.603, 26.296, -10.853, -82.980, -161.127, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.384,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.125, 0.935, 0.585, 1.221, 2.136, 29.175, 54.586, 7.493, 26.384, -10.853, -82.980, -161.127, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.413,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.125, 0.923, 0.595, -1.16, 0.793, 33.081, 54.597, 7.361, 26.477, -10.853, -82.980, -161.127, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.413,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.125, 0.923, 0.595, -1.16, 0.793, 33.081, 54.608, 7.224, 26.576, -10.853, -82.980, -161.127, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.413,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.125, 0.923, 0.595, -1.16, 0.793, 33.081, 54.613, 7.092, 26.669, -10.853, -82.980, -161.127, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.413,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.11, 0.923, 0.595, -1.16, 0.793, 33.081, 54.624, 6.96, 26.768, -10.853, -82.980, -161.127, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.413,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.11, 0.929, 0.616, 2.319, 0.244, 34.546, 54.646, 6.817, 26.862, -10.853, -82.980, -161.127, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.413,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.11, 0.929, 0.616, 2.319, 0.244, 34.546, 54.673, 6.68, 26.96, -10.853, -82.980, -161.127, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.413,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.11, 0.929, 0.616, 2.319, 0.244, 34.546, 54.701, 6.537, 27.059, -10.853, -82.980, -161.127, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.413,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.09, 0.929, 0.616, 2.319, 0.244, 34.546, 54.723, 6.4, 27.153, -10.853, -82.980, -161.127, 23.75, -0.87912, -0.42938, -0.15161, -0.14032,
 08:17:08.458,d6:24:01:31:b7:6e, 2015-01-01 00:58:55.080, -0.027, 1.014, 0.331, 8.667, 17.029, 14.648, 71.147, 4.993, -71.049, -13.560, -42.380, -20.247, 25.66, 0.64731, 0.49426, -0.30905, -0.49097,
 08:17:08.473,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.09, 0.923, 0.648, 2.991, -3.601, 36.316, 54.75, 6.24, 27.241, -10.853, -82.980, -161.127, 23.75, -0.86227, -0.4465, -0.16251, -0.17496,
 08:17:08.473,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.09, 0.923, 0.648, 2.991, -3.601, 36.316, 54.772, 6.081, 27.323, -10.853, -82.980, -161.127, 23.75, -0.86227, -0.4465, -0.16251, -0.17496,
 08:17:08.473,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.09, 0.923, 0.648, 2.991, -3.601, 36.316, 54.8, 5.922, 27.411, -10.853, -82.980, -161.127, 23.75, -0.86227, -0.4465, -0.16251, -0.17496,
 08:17:08.473,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.073, 0.923, 0.648, 2.991, -3.601, 36.316, 54.822, 5.762, 27.493, -10.853, -82.980, -161.127, 23.75, -0.86227, -0.4465, -0.16251, -0.17496,
 08:17:08.473,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.073, 0.905, 0.668, 3.54, -11.169, 36.133, 54.844, 5.587, 27.548, -10.853, -82.980, -161.127, 23.75, -0.86227, -0.4465, -0.16251, -0.17496,
 08:17:08.473,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.073, 0.905, 0.668, 3.54, -11.169, 36.133, 54.866, 5.405, 27.603, -10.853, -82.980, -161.127, 23.75, -0.86227, -0.4465, -0.16251, -0.17496,
 08:17:08.473,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.073, 0.905, 0.668, 3.54, -11.169, 36.133, 54.888, 5.229, 27.653, -10.853, -82.980, -161.127, 23.75, -0.86227, -0.4465, -0.16251, -0.17496,
 08:17:08.473,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.405, -0.075, 0.905, 0.668, 3.54, -11.169, 36.133, 54.91, 5.048, 27.708, -10.853, -82.980, -161.127, 23.75, -0.86227, -0.4465, -0.16251, -0.17496,
 08:17:08.503,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.760, -0.075, 0.898, 0.646, 1.892, -21.606, 37.476, 54.915, 4.839, 27.719, -10.853, -82.980, -161.127, 23.75, -0.86227, -0.4465, -0.16251, -0.17496,
 08:17:08.503,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.760, -0.075, 0.898, 0.646, 1.892, -21.606, 37.476, 54.926, 4.625, 27.729, -10.853, -82.980, -161.127, 23.75, -0.86227, -0.4465, -0.16251, -0.17496,
 08:17:08.503,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.760, -0.075, 0.898, 0.646, 1.892, -21.606, 37.476, 54.932, 4.417, 27.746, -10.853, -82.980, -161.127, 23.75, -0.86227, -0.4465, -0.16251, -0.17496,
 08:17:08.503,f7:68:33:b1:9e:f1, 2015-01-01 01:03:10.760, -0.188, 0.898, 0.646, 1.892, -21.606, 37.476, 54.937, 4.202, 27.757, -10.853, -82.980, -161.127, 23.75, -0.86227, -0.4465, -0.16251, -0.17496,
