timestamp,ax (m/s^2),ay (m/s^2),az (m/s^2),wx (deg/s),wy (deg/s),wz (deg/s),roll (deg),pitch (deg),yaw (deg),tilt angle (deg)
2025-05-29 21:41:14.401,9.603808593750001,-0.8900390625000001,1.435546875,0.732421875,0.06103515625,-0.244140625,-34.7662353515625,-80.1507568359375,-14.710693359375,95.23694541975054
2025-05-29 21:41:14.498,9.599023437500001,-0.90439453125,1.3876953125,0.18310546875,0.0,0.67138671875,-34.837646484375,-80.13427734375,-14.61181640625,95.32731026743569
2025-05-29 21:41:14.574,9.60859375,-0.899609375,1.4307617187500001,-0.1220703125,0.244140625,1.77001953125,-35.068359375,-80.0958251953125,-14.3646240234375,95.29075704391694
2025-05-29 21:41:14.613,9.64208984375,-0.9331054687500001,1.44033203125,-0.18310546875,0.0,1.52587890625,-35.3814697265625,-80.0628662109375,-14.029541015625,95.46725145820348
2025-05-29 21:41:14.647,9.666015625,-0.92353515625,1.473828125,-0.18310546875,0.244140625,1.03759765625,-35.5242919921875,-80.035400390625,-13.8702392578125,95.39574526961577
2025-05-29 21:41:14.716,9.63251953125,-0.92353515625,1.45947265625,0.0,0.244140625,1.3427734375,-35.7000732421875,-79.9969482421875,-13.656005859375,95.41516484949265
2025-05-29 21:41:14.749,9.603808593750001,-0.9283203125,1.4307617187500001,0.0,0.0,1.0986328125,-35.8868408203125,-79.969482421875,-13.436279296875,95.46125139600213
2025-05-29 21:41:14.784,9.6181640625,-1.00966796875,1.4451171875000002,-0.18310546875,0.6103515625,2.685546875,-36.2109375,-79.925537109375,-13.07373046875,95.9266419420314
2025-05-29 21:41:14.848,9.651660156250001,-0.9809570312500001,1.44990234375,0.0,0.06103515625,1.953125,-36.5570068359375,-79.8541259765625,-12.7056884765625,95.73942878534426
2025-05-29 21:41:14.881,9.6373046875,-1.05751953125,1.44990234375,0.18310546875,0.6103515625,0.54931640625,-36.4691162109375,-79.87060546875,-12.76611328125,96.19297548576303
2025-05-29 21:41:14.944,9.651660156250001,-0.9187500000000001,1.50732421875,-0.30517578125,-0.9765625,-0.91552734375,-36.419677734375,-79.8211669921875,-12.799072265625,95.37291145087629
2025-05-29 21:41:14.976,9.68515625,-1.0814453125,1.5264648437500001,-0.6103515625,-0.9765625,2.9296875,-36.727294921875,-79.82666015625,-12.469482421875,96.29419891578972
2025-05-29 21:41:15.046,9.627734375000001,-1.01923828125,1.473828125,-0.6103515625,-0.48828125,6.16455078125,-37.6336669921875,-79.727783203125,-11.53564453125,95.97401818947438
2025-05-29 21:41:15.080,9.651660156250001,-1.0000976562500001,1.4259765625,-0.48828125,-5.2490234375,-1.64794921875,-38.5784912109375,-79.6673583984375,-10.5413818359375,95.85274768330399
2025-05-29 21:41:15.114,9.6181640625,-1.0958007812500001,1.4068359375000001,-1.5869140625,-0.06103515625,6.53076171875,-39.48486328125,-79.6783447265625,-9.5855712890625,96.4318460780472
2025-05-29 21:41:15.180,9.6564453125,-1.10537109375,1.4690429687500002,-2.25830078125,-5.55419921875,7.4462890625,-40.8416748046875,-79.5355224609375,-8.2177734375,96.45656207768104
2025-05-29 21:41:15.215,9.589453125,-1.16279296875,1.4642578125,-3.72314453125,-3.90625,13.48876953125,-43.1378173828125,-79.398193359375,-5.8941650390625,96.83532526130756
2025-05-29 21:41:15.245,9.64208984375,-1.22021484375,1.4307617187500001,-3.173828125,-8.85009765625,17.578125,-46.2359619140625,-79.1619873046875,-2.7301025390625,97.13518297777173
2025-05-29 21:41:15.306,9.666015625,-1.5743164062500001,1.31591796875,-4.57763671875,-11.77978515625,14.46533203125,-50.306396484375,-79.156494140625,1.47216796875,99.16750239442747
2025-05-29 21:41:15.336,9.718652343750001,-1.5264648437500001,1.1340820312500002,-3.72314453125,-10.6201171875,10.009765625,-53.6407470703125,-79.0850830078125,4.8944091796875,98.86706280614119
2025-05-29 21:41:15.396,9.61337890625,-1.6987304687500002,1.03359375,-0.8544921875,-4.57763671875,9.33837890625,-56.1181640625,-78.94775390625,7.5201416015625,99.9647264320327
2025-05-29 21:41:15.425,9.527246093750001,-1.6125976562500002,1.091015625,0.18310546875,-0.3662109375,3.35693359375,-56.9476318359375,-78.8104248046875,8.4759521484375,99.54569869193608
2025-05-29 21:41:15.457,9.551171875000001,-1.64130859375,0.9905273437500001,0.6103515625,-1.0986328125,3.60107421875,-57.4530029296875,-78.717041015625,9.107666015625,99.69965685915437
2025-05-29 21:41:15.525,9.59423828125,-1.6508789062500002,0.95224609375,0.0,0.0,1.52587890625,-57.755126953125,-78.651123046875,9.47021484375,99.71644285747976
2025-05-29 21:41:15.587,9.6181640625,-1.6460937500000001,1.00966796875,0.244140625,1.953125,-2.01416015625,-57.5958251953125,-78.64013671875,9.31640625,99.65968424173397
2025-05-29 21:41:15.618,9.599023437500001,-1.6078125,1.1484375,0.0,1.15966796875,-3.2958984375,-57.0025634765625,-78.7005615234375,8.690185546875,99.44251853621459
2025-05-29 21:41:15.649,9.58466796875,-1.5886718750000002,1.1675781250000001,0.30517578125,-0.42724609375,-1.3427734375,-56.71142578125,-78.782958984375,8.382568359375,99.34345030588162
2025-05-29 21:41:15.718,9.58466796875,-1.6078125,1.1580078125000002,0.48828125,-0.06103515625,1.3427734375,-56.7169189453125,-78.782958984375,8.404541015625,99.45510988463506
2025-05-29 21:41:15.752,9.579882812500001,-1.6604492187500002,1.1101562500000002,0.1220703125,-0.91552734375,2.25830078125,-57.0355224609375,-78.7225341796875,8.756103515625,99.76908916135733
2025-05-29 21:41:15.786,9.551171875000001,-1.6030273437500002,1.0623046875000002,0.30517578125,0.0,1.8310546875,-57.3211669921875,-78.6785888671875,9.0692138671875,99.47015105349331
2025-05-29 21:41:15.854,9.59423828125,-1.6604492187500002,1.0718750000000001,0.6103515625,0.91552734375,2.5634765625,-57.5079345703125,-78.57421875,9.283447265625,99.75922918534302
2025-05-29 21:41:15.887,9.58466796875,-1.6460937500000001,1.0862304687500002,0.0,0.18310546875,0.42724609375,-57.557373046875,-78.5247802734375,9.3438720703125,99.68423733254119
2025-05-29 21:41:15.922,9.603808593750001,-1.6700195312500001,1.1005859375,0.42724609375,0.79345703125,0.8544921875,-57.579345703125,-78.4808349609375,9.371337890625,99.80170594029197
2025-05-29 21:41:15.990,9.59423828125,-1.6700195312500001,1.1101562500000002,0.244140625,0.42724609375,-0.91552734375,-57.4200439453125,-78.4808349609375,9.2120361328125,99.81007773257943
2025-05-29 21:41:16.048,9.56552734375,-1.6508789062500002,1.11494140625,0.0,0.3662109375,0.18310546875,-57.3760986328125,-78.486328125,9.1680908203125,99.72742100506612
2025-05-29 21:41:16.077,9.58466796875,-1.6604492187500002,1.1580078125000002,0.18310546875,-0.244140625,1.03759765625,-57.4310302734375,-78.4588623046875,9.2230224609375,99.75879181364176
2025-05-29 21:41:16.108,9.59423828125,-1.6700195312500001,1.1197265625000001,0.18310546875,0.0,0.6103515625,-57.557373046875,-78.431396484375,9.3658447265625,99.80897756411393
2025-05-29 21:41:16.172,9.58466796875,-1.6987304687500002,1.1197265625000001,0.48828125,0.244140625,0.244140625,-57.5738525390625,-78.409423828125,9.3988037109375,99.98388227336653
2025-05-29 21:41:16.204,9.5703125,-1.6700195312500001,1.11494140625,0.42724609375,0.54931640625,-0.30517578125,-57.4859619140625,-78.4039306640625,9.327392578125,99.8332528611915
2025-05-29 21:41:16.263,9.575097656250001,-1.6460937500000001,1.1388671875,0.3662109375,0.3662109375,0.30517578125,-57.4090576171875,-78.3819580078125,9.25048828125,99.68762112718939
2025-05-29 21:41:16.292,9.59423828125,-1.6748046875000002,1.1005859375,0.48828125,-0.06103515625,0.3662109375,-57.4200439453125,-78.37646484375,9.283447265625,99.83873243176859
2025-05-29 21:41:16.323,9.575097656250001,-1.67958984375,1.12451171875,0.06103515625,0.9765625,-1.28173828125,-57.2662353515625,-78.3819580078125,9.129638671875,99.88259801172539
