timestamp,lean_angle
2025-05-29 21:41:14.540,43.96728515625
2025-05-29 21:41:14.679,45.252685546875
2025-05-29 21:41:14.816,39.6441650390625
2025-05-29 21:41:14.911,18.21533203125
2025-05-29 21:41:15.010,12.8594970703125
2025-05-29 21:41:15.147,13.46923828125
2025-05-29 21:41:15.275,11.9586181640625
2025-05-29 21:41:15.365,19.7589111328125
2025-05-29 21:41:15.489,33.892822265625
2025-05-29 21:41:15.556,40.25390625
2025-05-29 21:41:15.681,45.0494384765625
2025-05-29 21:41:15.820,50.47119140625
2025-05-29 21:41:15.959,55.96435546875
2025-05-29 21:41:16.020,62.6055908203125
2025-05-29 21:41:16.140,67.6263427734375
2025-05-29 21:41:16.233,73.443603515625
2025-05-29 21:41:16.384,78.4698486328125
2025-05-29 21:41:16.478,81.7108154296875
2025-05-29 21:41:16.570,83.21044921875
2025-05-29 21:41:16.698,82.1173095703125
2025-05-29 21:41:16.827,70.5706787109375
2025-05-29 21:41:16.921,58.304443359375
2025-05-29 21:41:17.052,42.6983642578125
2025-05-29 21:41:17.115,28.8885498046875
2025-05-29 21:41:17.248,20.0994873046875
2025-05-29 21:41:18.656,11.3763427734375
2025-05-29 21:41:18.812,17.896728515625
2025-05-29 21:41:18.906,24.686279296875
2025-05-29 21:41:19.037,30.201416015625
2025-05-29 21:41:19.101,36.9085693359375
2025-05-29 21:41:19.229,41.98974609375
2025-05-29 21:41:19.326,47.1807861328125
2025-05-29 21:41:19.485,49.3011474609375
2025-05-29 21:41:19.553,54.525146484375
2025-05-29 21:41:19.716,57.008056640625
2025-05-29 21:41:19.819,60.040283203125
2025-05-29 21:41:19.952,64.7698974609375
2025-05-29 21:41:20.052,66.64306640625
2025-05-29 21:41:20.180,69.5379638671875
2025-05-29 21:41:20.252,73.0096435546875
2025-05-29 21:41:20.378,73.8006591796875
2025-05-29 21:41:20.523,74.2291259765625
2025-05-29 21:41:20.660,75.849609375
2025-05-29 21:41:20.734,77.6953125
2025-05-29 21:41:20.906,78.760986328125
2025-05-29 21:41:21.004,78.11279296875
2025-05-29 21:41:21.134,70.279541015625
2025-05-29 21:41:21.232,52.0916748046875
2025-05-29 21:41:21.366,27.2900390625
2025-05-29 21:41:21.462,13.38134765625
2025-05-29 21:41:23.325,10.04150390625
2025-05-29 21:41:23.385,19.830322265625
2025-05-29 21:41:23.505,29.608154296875
2025-05-29 21:41:23.629,40.6109619140625
2025-05-29 21:41:23.750,47.3291015625
2025-05-29 21:41:23.818,51.4874267578125
2025-05-29 21:41:23.940,56.1346435546875
2025-05-29 21:41:24.069,60.0787353515625
2025-05-29 21:41:24.164,61.5179443359375
2025-05-29 21:41:24.295,62.896728515625
2025-05-29 21:41:24.387,62.42431640625
2025-05-29 21:41:24.484,62.2705078125
2025-05-29 21:41:24.643,61.776123046875
2025-05-29 21:41:24.738,53.5308837890625
2025-05-29 21:41:24.863,33.0413818359375
2025-05-29 21:41:27.096,-11.4971923828125
2025-05-29 21:41:27.362,19.786376953125
2025-05-29 21:41:27.461,34.4970703125
2025-05-29 21:41:27.563,41.0064697265625
2025-05-29 21:41:27.695,50.4217529296875
2025-05-29 21:41:27.829,58.4747314453125
2025-05-29 21:41:27.929,64.9786376953125
2025-05-29 21:41:28.063,69.708251953125
2025-05-29 21:41:28.130,73.377685546875
2025-05-29 21:41:28.263,76.1187744140625
2025-05-29 21:41:28.396,77.4151611328125
2025-05-29 21:41:28.535,78.1951904296875
2025-05-29 21:41:28.603,72.48779296875
2025-05-29 21:41:28.736,54.82177734375
2025-05-29 21:41:28.839,39.52880859375
2025-05-29 21:41:29.005,18.39111328125
2025-05-29 21:41:31.647,26.455078125
2025-05-29 21:41:31.744,40.352783203125
2025-05-29 21:41:31.838,47.1533203125
2025-05-29 21:41:31.934,52.4981689453125
2025-05-29 21:41:32.092,56.085205078125
2025-05-29 21:41:32.188,60.128173828125
