timestamp,ax (m/s^2),ay (m/s^2),az (m/s^2),wx (deg/s),wy (deg/s),wz (deg/s),roll (deg),pitch (deg),yaw (deg)
2025-05-30 10:15:16.045,4.13916015625,1.5791015625000002,9.101367187500001,-2.13623046875,1.28173828125,-0.6103515625,8.9044189453125,-23.7579345703125,-26.4111328125
2025-05-30 10:15:17.245,3.81376953125,1.6748046875000002,9.16357421875,-3.11279296875,8.11767578125,0.244140625,8.7835693359375,-22.587890625,-27.24609375
2025-05-30 10:15:19.600,2.11025390625,1.7083007812500002,9.77607421875,-2.197265625,9.765625,-0.42724609375,8.360595703125,-12.59033203125,-30.574951171875
2025-05-30 10:15:19.705,1.8614257812500001,1.6508789062500002,9.87177734375,-1.0986328125,3.90625,0.67138671875,8.294677734375,-11.7333984375,-30.8660888671875
2025-05-30 10:15:22.240,2.9811523437500003,2.1246093750000004,9.321484375,-2.01416015625,-5.37109375,-3.60107421875,10.458984375,-16.1279296875,-38.6883544921875
2025-05-30 10:15:27.820,4.68466796875,2.25859375,8.51279296875,-4.638671875,-4.33349609375,-2.99072265625,13.084716796875,-27.158203125,-31.2725830078125
2025-05-30 10:15:27.925,4.464550781250001,2.4356445312500004,8.646777343750001,1.953125,-3.90625,-13.3056640625,13.8922119140625,-27.542724609375,-32.1295166015625
2025-05-30 10:15:29.860,4.95263671875,2.5074218750000004,8.26875,-5.2490234375,5.9814453125,5.31005859375,16.336669921875,-29.37744140625,-31.5582275390625
2025-05-30 10:15:33.235,5.34501953125,2.4978515625,8.0294921875,0.9765625,-12.20703125,1.0986328125,15.0677490234375,-31.9537353515625,-24.1259765625
2025-05-30 10:15:36.265,4.3114257812500005,3.3256835937500004,8.641992187500001,-3.173828125,-1.708984375,-2.50244140625,22.181396484375,-27.696533203125,-26.1090087890625
2025-05-30 10:15:36.971,5.263671875,2.8615234375000003,8.05341796875,33.14208984375,12.39013671875,29.60205078125,21.873779296875,-28.3831787109375,-13.07373046875
2025-05-30 10:15:37.075,4.651171875,3.7611328125,8.03427734375,20.5078125,13.671875,36.07177734375,22.884521484375,-28.3282470703125,-8.712158203125
2025-05-30 10:15:37.196,4.91435546875,3.7276367187500004,7.9959960937500005,11.23046875,21.05712890625,28.38134765625,23.0548095703125,-28.0975341796875,-4.6636962890625
2025-05-30 10:15:37.315,5.033984375,3.0146484375,8.15869140625,-2.01416015625,7.99560546875,16.7236328125,21.8408203125,-27.2076416015625,-2.3016357421875
2025-05-30 10:15:37.435,4.5746093750000005,3.4357421875000003,8.8525390625,-4.5166015625,-2.3193359375,7.9345703125,20.9454345703125,-27.520751953125,-1.7852783203125
2025-05-30 10:15:37.555,4.6990234375,2.6940429687500003,7.464843750000001,-0.67138671875,8.60595703125,-6.2255859375,20.58837890625,-27.8558349609375,-2.79052734375
2025-05-30 10:15:37.675,4.230078125,3.4835937500000003,8.73291015625,-7.62939453125,15.869140625,-14.6484375,20.7476806640625,-24.862060546875,-4.3670654296875
2025-05-30 10:15:38.740,3.5553710937500003,3.2826171875,8.44580078125,0.18310546875,13.12255859375,0.54931640625,19.6929931640625,-21.0882568359375,-16.4520263671875
2025-05-30 10:15:38.845,3.5362304687500004,3.5170898437500004,9.06787109375,-10.19287109375,16.17431640625,-2.86865234375,19.2864990234375,-19.13818359375,-16.5399169921875
2025-05-30 10:15:38.965,2.3590820312500003,3.234765625,9.986621093750001,-15.93017578125,-4.45556640625,-4.08935546875,17.81982421875,-18.1109619140625,-17.2265625
2025-05-30 10:15:40.150,9.895703125,1.6269531250000002,2.2633789062500003,83.6181640625,14.404296875,41.32080078125,32.4151611328125,-70.1751708984375,-7.877197265625
2025-05-30 10:15:40.256,8.857324218750001,1.5886718750000002,3.5601562500000004,22.52197265625,43.64013671875,19.6533203125,22.884521484375,-66.99462890625,9.0911865234375
2025-05-30 10:15:40.390,9.0630859375,0.8421875000000001,4.679882812500001,32.16552734375,43.64013671875,15.9912109375,18.072509765625,-63.45703125,20.159912109375
2025-05-30 10:15:40.495,8.5080078125,0.21054687500000002,4.651171875,18.12744140625,9.033203125,0.1220703125,17.1441650390625,-61.34765625,25.90576171875
2025-05-30 10:15:43.975,9.7521484375,1.02880859375,0.8134765625000001,15.07568359375,-1.15966796875,5.126953125,45.1483154296875,-80.5902099609375,-0.6536865234375
2025-05-30 10:15:44.080,9.455468750000001,1.39248046875,1.1340820312500002,5.18798828125,1.708984375,4.8828125,44.6923828125,-81.2823486328125,2.3345947265625
2025-05-30 10:15:46.615,9.54638671875,1.5599609375,1.7513671875,2.74658203125,-1.64794921875,0.30517578125,35.5242919921875,-77.0196533203125,11.480712890625
