time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-9-22 8:46:27.96	WT901BLE68(66B8CDDB35E6)	0.000	0.006	1.035	0.000	0.000	0.000	0.18	0.15	-58.91	-46.483	27.425	-72.100	0.87070	0.00201	0.00034	-0.49173	20.4	13113	75
2025-9-22 8:46:27.104	WT901BLE68(76B4B30218CB)	-0.011	-0.018	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00256	0.65948	18.2	13113	100
2025-9-22 8:46:27.104	WT901BLE68(76B4B30218CB)	-0.011	-0.018	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00256	0.65948	18.2	13113	100
2025-9-22 8:46:27.104	WT901BLE68(76B4B30218CB)	-0.011	-0.018	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00256	0.65948	18.2	13113	100
2025-9-22 8:46:27.104	WT901BLE68(76B4B30218CB)	-0.011	-0.019	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00256	0.65948	18.2	13113	100
2025-9-22 8:46:27.104	WT901BLE68(76B4B30218CB)	-0.011	-0.019	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00256	0.65948	18.2	13113	100
2025-9-22 8:46:27.104	WT901BLE68(76B4B30218CB)	-0.011	-0.019	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00256	0.65948	18.2	13113	100
2025-9-22 8:46:27.104	WT901BLE68(76B4B30218CB)	-0.009	-0.019	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00256	0.65948	18.2	13113	100
2025-9-22 8:46:27.104	WT901BLE68(76B4B30218CB)	-0.009	-0.017	1.020	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00256	0.65948	18.2	13113	100
2025-9-22 8:46:27.134	WT901BLE68(76B4B30218CB)	-0.009	-0.017	1.020	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00256	0.65948	18.2	13113	100
2025-9-22 8:46:27.134	WT901BLE68(76B4B30218CB)	-0.009	-0.017	1.020	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00256	0.65948	18.2	13113	100
2025-9-22 8:46:27.134	WT901BLE68(76B4B30218CB)	-0.006	-0.017	1.020	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00256	0.65948	18.2	13113	100
2025-9-22 8:46:27.134	WT901BLE68(76B4B30218CB)	-0.006	-0.015	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00256	0.65948	18.2	13113	100
2025-9-22 8:46:27.134	WT901BLE68(76B4B30218CB)	-0.006	-0.015	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00256	0.65948	18.2	13113	100
2025-9-22 8:46:27.134	WT901BLE68(76B4B30218CB)	-0.006	-0.015	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.134	WT901BLE68(76B4B30218CB)	-0.003	-0.015	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.134	WT901BLE68(76B4B30218CB)	-0.003	-0.013	1.018	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.156	WT901BLE68(66B8CDDB35E6)	-0.008	0.009	1.033	0.000	0.000	0.000	0.18	0.15	-58.91	-46.483	27.425	-72.100	0.87070	0.00201	0.00034	-0.49173	20.4	13113	75
2025-9-22 8:46:27.163	WT901BLE68(76B4B30218CB)	-0.003	-0.013	1.018	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.163	WT901BLE68(76B4B30218CB)	-0.003	-0.013	1.018	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.163	WT901BLE68(76B4B30218CB)	-0.000	-0.013	1.018	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.163	WT901BLE68(76B4B30218CB)	-0.000	-0.012	1.018	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.163	WT901BLE68(76B4B30218CB)	-0.000	-0.012	1.018	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.164	WT901BLE68(76B4B30218CB)	-0.000	-0.012	1.018	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.164	WT901BLE68(76B4B30218CB)	0.000	-0.012	1.018	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.164	WT901BLE68(76B4B30218CB)	0.000	-0.014	1.016	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.224	WT901BLE68(76B4B30218CB)	0.000	-0.014	1.016	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.224	WT901BLE68(76B4B30218CB)	0.000	-0.014	1.016	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.224	WT901BLE68(76B4B30218CB)	-0.002	-0.014	1.016	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.224	WT901BLE68(76B4B30218CB)	-0.002	-0.015	1.018	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.224	WT901BLE68(76B4B30218CB)	-0.002	-0.015	1.018	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.224	WT901BLE68(76B4B30218CB)	-0.002	-0.015	1.018	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.224	WT901BLE68(76B4B30218CB)	-0.006	-0.015	1.018	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.224	WT901BLE68(76B4B30218CB)	-0.006	-0.018	1.019	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.253	WT901BLE68(76B4B30218CB)	-0.006	-0.018	1.019	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.253	WT901BLE68(76B4B30218CB)	-0.009	-0.018	1.019	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.253	WT901BLE68(76B4B30218CB)	-0.009	-0.019	1.016	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.253	WT901BLE68(76B4B30218CB)	-0.009	-0.019	1.016	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.253	WT901BLE68(76B4B30218CB)	-0.009	-0.019	1.016	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.253	WT901BLE68(76B4B30218CB)	-0.012	-0.019	1.016	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.253	WT901BLE68(76B4B30218CB)	-0.012	-0.017	1.018	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.253	WT901BLE68(76B4B30218CB)	-0.012	-0.017	1.018	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.276	WT901BLE68(66B8CDDB35E6)	0.002	-0.002	1.034	0.000	0.000	0.000	0.18	0.15	-58.91	-46.483	27.425	-72.100	0.87070	0.00201	0.00034	-0.49170	20.4	13113	75
2025-9-22 8:46:27.283	WT901BLE68(76B4B30218CB)	-0.012	-0.017	1.018	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.283	WT901BLE68(76B4B30218CB)	-0.012	-0.017	1.018	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.283	WT901BLE68(76B4B30218CB)	-0.012	-0.014	1.019	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.283	WT901BLE68(76B4B30218CB)	-0.012	-0.014	1.019	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.283	WT901BLE68(76B4B30218CB)	-0.012	-0.014	1.019	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.283	WT901BLE68(76B4B30218CB)	-0.011	-0.014	1.019	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.283	WT901BLE68(76B4B30218CB)	-0.011	-0.013	1.016	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.283	WT901BLE68(76B4B30218CB)	-0.011	-0.013	1.016	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.346	WT901BLE68(76B4B30218CB)	-0.011	-0.013	1.016	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.346	WT901BLE68(76B4B30218CB)	-0.008	-0.013	1.016	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.346	WT901BLE68(76B4B30218CB)	-0.008	-0.013	1.018	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.346	WT901BLE68(76B4B30218CB)	-0.008	-0.013	1.018	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.346	WT901BLE68(76B4B30218CB)	-0.008	-0.013	1.018	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.346	WT901BLE68(76B4B30218CB)	-0.005	-0.013	1.018	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.346	WT901BLE68(76B4B30218CB)	-0.005	-0.015	1.018	0.000	0.000	0.000	-2.70	0.21	82.52	-10.033	-72.000	-133.392	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.346	WT901BLE68(76B4B30218CB)	-0.005	-0.015	1.018	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.365	WT901BLE68(66B8CDDB35E6)	-0.007	0.006	1.036	0.000	0.000	0.000	0.18	0.15	-58.91	-46.483	27.425	-72.100	0.87070	0.00201	0.00034	-0.49170	20.4	13113	75
2025-9-22 8:46:27.373	WT901BLE68(76B4B30218CB)	-0.005	-0.015	1.018	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.374	WT901BLE68(76B4B30218CB)	-0.002	-0.015	1.018	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.374	WT901BLE68(76B4B30218CB)	-0.002	-0.017	1.016	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.374	WT901BLE68(76B4B30218CB)	-0.002	-0.017	1.016	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.374	WT901BLE68(76B4B30218CB)	-0.002	-0.017	1.016	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.374	WT901BLE68(76B4B30218CB)	-0.002	-0.017	1.016	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.374	WT901BLE68(76B4B30218CB)	-0.002	-0.018	1.019	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.374	WT901BLE68(76B4B30218CB)	-0.002	-0.018	1.019	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.404	WT901BLE68(76B4B30218CB)	-0.002	-0.018	1.019	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.404	WT901BLE68(76B4B30218CB)	-0.002	-0.018	1.019	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.404	WT901BLE68(76B4B30218CB)	-0.002	-0.017	1.018	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.404	WT901BLE68(76B4B30218CB)	-0.002	-0.017	1.018	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.404	WT901BLE68(76B4B30218CB)	-0.002	-0.017	1.018	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.404	WT901BLE68(76B4B30218CB)	-0.003	-0.017	1.018	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.404	WT901BLE68(76B4B30218CB)	-0.003	-0.015	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.404	WT901BLE68(76B4B30218CB)	-0.003	-0.015	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.463	WT901BLE68(76B4B30218CB)	-0.003	-0.015	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.463	WT901BLE68(76B4B30218CB)	-0.006	-0.015	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.463	WT901BLE68(76B4B30218CB)	-0.006	-0.014	1.019	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.463	WT901BLE68(76B4B30218CB)	-0.006	-0.014	1.019	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.463	WT901BLE68(76B4B30218CB)	-0.006	-0.014	1.019	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.463	WT901BLE68(76B4B30218CB)	-0.009	-0.014	1.019	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.463	WT901BLE68(76B4B30218CB)	-0.009	-0.014	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.463	WT901BLE68(76B4B30218CB)	-0.009	-0.014	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.485	WT901BLE68(66B8CDDB35E6)	0.001	0.002	1.035	0.000	0.000	0.000	0.18	0.15	-58.91	-46.708	27.683	-71.925	0.87070	0.00201	0.00034	-0.49170	20.4	13113	75
2025-9-22 8:46:27.494	WT901BLE68(76B4B30218CB)	-0.009	-0.014	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.494	WT901BLE68(76B4B30218CB)	-0.010	-0.014	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.494	WT901BLE68(76B4B30218CB)	-0.010	-0.014	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.494	WT901BLE68(76B4B30218CB)	-0.010	-0.014	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.494	WT901BLE68(76B4B30218CB)	-0.010	-0.014	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.494	WT901BLE68(76B4B30218CB)	-0.011	-0.014	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.494	WT901BLE68(76B4B30218CB)	-0.011	-0.016	1.019	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.494	WT901BLE68(76B4B30218CB)	-0.011	-0.016	1.019	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.523	WT901BLE68(76B4B30218CB)	-0.011	-0.016	1.019	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.523	WT901BLE68(76B4B30218CB)	-0.010	-0.016	1.019	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.523	WT901BLE68(76B4B30218CB)	-0.010	-0.017	1.016	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00793	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.523	WT901BLE68(76B4B30218CB)	-0.010	-0.017	1.016	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00790	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.523	WT901BLE68(76B4B30218CB)	-0.010	-0.017	1.016	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00790	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.523	WT901BLE68(76B4B30218CB)	-0.008	-0.017	1.016	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00790	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.523	WT901BLE68(76B4B30218CB)	-0.008	-0.016	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00790	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.523	WT901BLE68(76B4B30218CB)	-0.008	-0.016	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00790	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.575	WT901BLE68(66B8CDDB35E6)	-0.005	0.004	1.034	0.000	0.000	0.000	0.18	0.15	-58.91	-46.708	27.683	-71.925	0.87070	0.00201	0.00034	-0.49170	20.4	13113	75
2025-9-22 8:46:27.584	WT901BLE68(76B4B30218CB)	-0.008	-0.016	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00790	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.584	WT901BLE68(76B4B30218CB)	-0.005	-0.016	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00790	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.584	WT901BLE68(76B4B30218CB)	-0.005	-0.015	1.019	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00790	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.584	WT901BLE68(76B4B30218CB)	-0.005	-0.015	1.019	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00790	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.584	WT901BLE68(76B4B30218CB)	-0.005	-0.015	1.019	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00790	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.584	WT901BLE68(76B4B30218CB)	-0.002	-0.015	1.019	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00790	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.584	WT901BLE68(76B4B30218CB)	-0.002	-0.015	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00790	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.584	WT901BLE68(76B4B30218CB)	-0.002	-0.015	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00790	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.616	WT901BLE68(76B4B30218CB)	-0.002	-0.015	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00790	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.616	WT901BLE68(76B4B30218CB)	-0.001	-0.015	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00790	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.616	WT901BLE68(76B4B30218CB)	-0.001	-0.014	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00790	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.616	WT901BLE68(76B4B30218CB)	-0.001	-0.014	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00790	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.616	WT901BLE68(76B4B30218CB)	-0.001	-0.014	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00790	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.616	WT901BLE68(76B4B30218CB)	-0.003	-0.014	1.017	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00790	-0.00253	0.65948	18.2	13113	100
2025-9-22 8:46:27.616	WT901BLE68(76B4B30218CB)	-0.003	-0.015	1.021	0.000	0.000	0.000	-2.70	0.21	82.52	-9.625	-71.267	-133.567	0.75159	-0.00790	-0.00253	0.65948	18.2	13113	100
