Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 08:15:37.547,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.646, 0.708, 0.303, 0.122, -1.16, -0.916, 63.77, 39.249, -11.453, 15.007, -74.767, -144.140, 21.37, -0.77023, -0.53491, -0.23227, 0.25797,
 08:15:37.548,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.644, 0.708, 0.303, 0.122, -1.16, -0.916, 63.77, 39.254, -11.464, 15.007, -74.767, -144.140, 21.37, -0.77023, -0.53491, -0.23227, 0.25797,
 08:15:37.548,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.644, 0.707, 0.304, -0.427, -0.671, -1.038, 63.765, 39.254, -11.475, 15.007, -74.767, -144.140, 21.37, -0.77023, -0.53491, -0.23227, 0.25797,
 08:15:37.549,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.644, 0.707, 0.304, -0.427, -0.671, -1.038, 63.765, 39.26, -11.486, 15.007, -74.767, -144.140, 21.37, -0.77023, -0.53491, -0.23227, 0.25797,
 08:15:37.549,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.644, 0.707, 0.304, -0.427, -0.671, -1.038, 63.759, 39.265, -11.492, 15.007, -74.767, -144.140, 21.37, -0.77023, -0.53491, -0.23227, 0.25797,
 08:15:37.549,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.644, 0.707, 0.304, -0.427, -0.671, -1.038, 63.759, 39.271, -11.503, 15.007, -74.767, -144.140, 21.37, -0.77023, -0.53491, -0.23227, 0.25797,
 08:15:37.549,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.644, 0.709, 0.309, -0.916, -0.244, -1.16, 63.754, 39.276, -11.508, 15.007, -74.767, -144.140, 21.37, -0.77023, -0.53491, -0.23227, 0.25797,
 08:15:37.549,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.644, 0.709, 0.309, -0.916, -0.244, -1.16, 63.748, 39.282, -11.519, 15.007, -74.767, -144.140, 21.37, -0.77023, -0.53491, -0.23227, 0.25797,
 08:15:37.605,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.644, 0.709, 0.309, -0.916, -0.244, -1.16, 63.748, 39.287, -11.525, 15.007, -74.767, -144.140, 21.37, -0.77023, -0.53491, -0.23227, 0.25797,
 08:15:37.606,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.646, 0.709, 0.309, -0.916, -0.244, -1.16, 63.743, 39.293, -11.53, 15.007, -74.767, -144.140, 21.37, -0.77023, -0.53491, -0.23227, 0.25797,
 08:15:37.606,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.646, 0.709, 0.312, -0.244, -0.549, -1.16, 63.743, 39.298, -11.541, 15.007, -74.767, -144.140, 21.37, -0.77023, -0.53491, -0.23227, 0.25797,
 08:15:37.607,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.646, 0.709, 0.312, -0.244, -0.549, -1.16, 63.737, 39.304, -11.547, 15.007, -74.767, -144.140, 21.37, -0.77023, -0.53491, -0.23227, 0.25797,
 08:15:37.607,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.646, 0.709, 0.312, -0.244, -0.549, -1.16, 63.737, 39.309, -11.558, 15.007, -74.767, -144.140, 21.37, -0.77023, -0.53491, -0.23227, 0.25797,
 08:15:37.607,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.644, 0.709, 0.312, -0.244, -0.549, -1.16, 63.732, 39.309, -11.563, 15.007, -74.767, -144.140, 21.37, -0.77023, -0.53491, -0.23227, 0.25797,
 08:15:37.607,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.644, 0.707, 0.307, 0.427, -1.038, -1.099, 63.732, 39.315, -11.574, 15.007, -74.767, -144.140, 21.37, -0.77023, -0.53491, -0.23227, 0.25797,
 08:15:37.607,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.644, 0.707, 0.307, 0.427, -1.038, -1.099, 63.732, 39.32, -11.585, 15.007, -74.767, -144.140, 21.37, -0.77023, -0.53491, -0.23227, 0.25797,
 08:15:37.619,d6:24:01:31:b7:6e, 2015-01-01 00:57:25.260, -0.641, -0.337, 0.72, 1.465, 0, -1.038, -24.653, 38.71, -105.007, 3.593, 10.693, -29.653, 23.21, 0.61716, 0.13428, 0.35687, -0.6882,
 08:15:37.636,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.644, 0.707, 0.307, 0.427, -1.038, -1.099, 63.732, 39.32, -11.596, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.636,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.646, 0.707, 0.307, 0.427, -1.038, -1.099, 63.732, 39.326, -11.613, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.636,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.646, 0.704, 0.304, -0.244, -0.732, -0.977, 63.732, 39.331, -11.618, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.636,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.646, 0.704, 0.304, -0.244, -0.732, -0.977, 63.726, 39.331, -11.629, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.636,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.646, 0.704, 0.304, -0.244, -0.732, -0.977, 63.726, 39.337, -11.64, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.636,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.647, 0.704, 0.304, -0.244, -0.732, -0.977, 63.721, 39.342, -11.646, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.636,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.647, 0.707, 0.307, -0.671, -0.61, -0.732, 63.721, 39.342, -11.656, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.636,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.647, 0.707, 0.307, -0.671, -0.61, -0.732, 63.715, 39.348, -11.662, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.665,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.647, 0.707, 0.307, -0.671, -0.61, -0.732, 63.71, 39.353, -11.667, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.665,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.645, 0.707, 0.307, -0.671, -0.61, -0.732, 63.71, 39.353, -11.678, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.665,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.645, 0.708, 0.307, -0.305, -0.732, -0.671, 63.704, 39.359, -11.684, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.665,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.645, 0.708, 0.307, -0.305, -0.732, -0.671, 63.704, 39.359, -11.695, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.665,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.645, 0.708, 0.307, -0.305, -0.732, -0.671, 63.699, 39.364, -11.7, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.665,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.642, 0.708, 0.307, -0.305, -0.732, -0.671, 63.699, 39.364, -11.711, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.665,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.642, 0.71, 0.306, -0.427, -0.916, -0.549, 63.693, 39.364, -11.722, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.665,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.225, -0.642, 0.71, 0.306, -0.427, -0.916, -0.549, 63.693, 39.37, -11.728, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.678,d6:24:01:31:b7:6e, 2015-01-01 00:57:25.260, -0.646, -0.337, 0.722, 1.16, -0.244, -0.977, -24.67, 38.639, -104.788, 3.593, 10.693, -29.653, 23.21, 0.61716, 0.13428, 0.35687, -0.6882,
 08:15:37.724,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.642, 0.71, 0.306, -0.427, -0.916, -0.549, 63.688, 39.37, -11.739, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.724,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.641, 0.71, 0.306, -0.427, -0.916, -0.549, 63.688, 39.37, -11.744, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.724,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.641, 0.712, 0.309, -0.61, -0.549, -0.916, 63.682, 39.375, -11.755, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.724,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.641, 0.712, 0.309, -0.61, -0.549, -0.916, 63.677, 39.38, -11.761, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.724,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.641, 0.712, 0.309, -0.61, -0.549, -0.916, 63.677, 39.38, -11.772, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.724,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.642, 0.712, 0.309, -0.61, -0.549, -0.916, 63.671, 39.386, -11.777, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.724,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.642, 0.713, 0.31, 0, -1.16, -0.916, 63.671, 39.386, -11.788, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.724,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.642, 0.713, 0.31, 0, -1.16, -0.916, 63.666, 39.391, -11.799, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.756,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.642, 0.713, 0.31, 0, -1.16, -0.916, 63.666, 39.391, -11.81, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.756,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.638, 0.713, 0.31, 0, -1.16, -0.916, 63.66, 39.397, -11.821, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.756,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.638, 0.712, 0.307, 0.488, -1.404, -1.221, 63.66, 39.397, -11.838, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.756,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.638, 0.712, 0.307, 0.488, -1.404, -1.221, 63.66, 39.402, -11.849, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.756,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.638, 0.712, 0.307, 0.488, -1.404, -1.221, 63.655, 39.402, -11.865, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.756,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.639, 0.712, 0.307, 0.488, -1.404, -1.221, 63.655, 39.408, -11.876, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.756,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.639, 0.711, 0.303, 0.244, -0.183, -2.441, 63.655, 39.419, -11.887, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.756,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.639, 0.711, 0.303, 0.244, -0.183, -2.441, 63.655, 39.43, -11.898, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.785,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.639, 0.711, 0.303, 0.244, -0.183, -2.441, 63.655, 39.441, -11.909, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.785,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.638, 0.711, 0.303, 0.244, -0.183, -2.441, 63.655, 39.452, -11.915, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.785,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.638, 0.713, 0.306, -0.244, -0.977, -1.892, 63.649, 39.457, -11.931, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.785,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.638, 0.713, 0.306, -0.244, -0.977, -1.892, 63.644, 39.463, -11.942, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.785,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.638, 0.713, 0.306, -0.244, -0.977, -1.892, 63.644, 39.468, -11.953, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.785,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.638, 0.713, 0.306, -0.244, -0.977, -1.892, 63.638, 39.479, -11.97, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.785,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.638, 0.714, 0.306, 0.305, -1.648, -2.747, 63.633, 39.485, -11.986, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.785,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.638, 0.714, 0.306, 0.305, -1.648, -2.747, 63.627, 39.496, -12.008, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.829,d6:24:01:31:b7:6e, 2015-01-01 00:57:25.260, -0.647, -0.335, 0.72, 0.122, -0.854, -0.854, -24.67, 38.578, -104.661, 3.593, 10.693, -29.653, 23.21, 0.61716, 0.13428, 0.35687, -0.6882,
 08:15:37.845,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.638, 0.714, 0.306, 0.305, -1.648, -2.747, 63.622, 39.501, -12.025, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.845,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.64, 0.714, 0.306, 0.305, -1.648, -2.747, 63.616, 39.512, -12.047, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.845,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.64, 0.71, 0.303, 0.488, -2.258, -2.991, 63.605, 39.523, -12.068, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.845,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.64, 0.71, 0.303, 0.488, -2.258, -2.991, 63.6, 39.529, -12.09, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.845,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.64, 0.71, 0.303, 0.488, -2.258, -2.991, 63.594, 39.54, -12.112, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.845,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.64, 0.707, 0.302, 0.183, -2.625, -2.991, 63.583, 39.545, -12.14, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.845,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.64, 0.707, 0.302, 0.183, -2.625, -2.991, 63.572, 39.551, -12.167, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.845,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.64, 0.707, 0.302, 0.183, -2.625, -2.991, 63.561, 39.562, -12.189, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.878,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.64, 0.707, 0.302, 0.183, -2.625, -2.991, 63.55, 39.567, -12.217, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.878,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.64, 0.707, 0.302, -0.122, -2.441, -3.723, 63.539, 39.578, -12.244, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.878,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.64, 0.707, 0.302, -0.122, -2.441, -3.723, 63.528, 39.589, -12.272, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.878,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.64, 0.707, 0.302, -0.122, -2.441, -3.723, 63.517, 39.6, -12.294, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.878,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.644, 0.707, 0.302, -0.122, -2.441, -3.723, 63.506, 39.617, -12.321, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.878,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.644, 0.706, 0.303, -0.305, -2.93, -3.845, 63.49, 39.628, -12.354, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.878,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.644, 0.706, 0.303, -0.305, -2.93, -3.845, 63.474, 39.639, -12.382, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.878,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.644, 0.706, 0.303, -0.305, -2.93, -3.845, 63.457, 39.65, -12.409, 15.007, -74.767, -144.140, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.888,d6:24:01:31:b7:6e, 2015-01-01 00:57:25.260, -0.637, -0.334, 0.715, 1.282, -1.221, -2.441, -24.725, 38.463, -104.54, 3.427, 10.460, -29.113, 23.21, 0.61716, 0.13428, 0.35687, -0.6882,
 08:15:37.906,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.648, 0.706, 0.303, -0.305, -2.93, -3.845, 63.446, 39.661, -12.442, 14.800, -74.313, -145.500, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.906,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.648, 0.703, 0.302, -0.122, -4.333, -3.296, 63.424, 39.666, -12.475, 14.800, -74.313, -145.500, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.906,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.648, 0.703, 0.302, -0.122, -4.333, -3.296, 63.408, 39.672, -12.513, 14.800, -74.313, -145.500, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.906,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.648, 0.703, 0.302, -0.122, -4.333, -3.296, 63.391, 39.677, -12.552, 14.800, -74.313, -145.500, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.906,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.648, 0.703, 0.302, -0.122, -4.333, -3.296, 63.375, 39.683, -12.585, 14.800, -74.313, -145.500, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.906,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.648, 0.699, 0.3, -0.427, -4.761, -3.479, 63.353, 39.688, -12.629, 14.800, -74.313, -145.500, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.906,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.324, 0.699, 0.3, -0.427, -4.761, -3.479, 63.331, 39.694, -12.667, 14.800, -74.313, -145.500, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.906,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.324, 0.349, 0.15, -0.427, -4.761, -3.479, 63.309, 39.699, -12.706, 14.800, -74.313, -145.500, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.964,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.649, 0.349, 0.15, -0.427, -4.761, -3.479, 63.287, 39.705, -12.744, 14.800, -74.313, -145.500, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.964,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.649, 0.696, 0.3, -1.404, -4.761, -3.479, 63.259, 39.71, -12.783, 14.800, -74.313, -145.500, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.964,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.649, 0.696, 0.3, -1.404, -4.761, -3.479, 63.232, 39.716, -12.821, 14.800, -74.313, -145.500, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.964,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.649, 0.696, 0.3, -1.404, -4.761, -3.479, 63.21, 39.721, -12.865, 14.800, -74.313, -145.500, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.964,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.651, 0.696, 0.3, -1.404, -4.761, -3.479, 63.182, 39.727, -12.903, 14.800, -74.313, -145.500, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.964,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.651, 0.698, 0.306, -1.77, -5.127, -3.174, 63.155, 39.732, -12.942, 14.800, -74.313, -145.500, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.964,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.651, 0.698, 0.306, -1.77, -5.127, -3.174, 63.127, 39.738, -12.986, 14.800, -74.313, -145.500, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.964,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.651, 0.698, 0.306, -1.77, -5.127, -3.174, 63.094, 39.743, -13.024, 14.800, -74.313, -145.500, 21.37, -0.76892, -0.53558, -0.23114, 0.26144,
 08:15:37.996,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.655, 0.698, 0.306, -1.77, -5.127, -3.174, 63.067, 39.743, -13.068, 14.800, -74.313, -145.500, 21.37, -0.76706, -0.53452, -0.22934, 0.27054,
 08:15:37.996,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.655, 0.696, 0.308, -1.404, -4.395, -3.906, 63.045, 39.754, -13.107, 14.800, -74.313, -145.500, 21.37, -0.76706, -0.53452, -0.22934, 0.27054,
 08:15:37.996,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.655, 0.696, 0.308, -1.404, -4.395, -3.906, 63.018, 39.765, -13.145, 14.800, -74.313, -145.500, 21.37, -0.76706, -0.53452, -0.22934, 0.27054,
 08:15:37.996,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.655, 0.696, 0.308, -1.404, -4.395, -3.906, 62.99, 39.771, -13.184, 14.800, -74.313, -145.500, 21.37, -0.76706, -0.53452, -0.22934, 0.27054,
 08:15:37.996,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.651, 0.696, 0.308, -1.404, -4.395, -3.906, 62.968, 39.781, -13.222, 14.800, -74.313, -145.500, 21.37, -0.76706, -0.53452, -0.22934, 0.27054,
 08:15:37.996,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.651, 0.694, 0.309, -1.709, -4.211, -3.906, 62.941, 39.792, -13.255, 14.800, -74.313, -145.500, 21.37, -0.76706, -0.53452, -0.22934, 0.27054,
 08:15:37.996,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.651, 0.694, 0.309, -1.709, -4.211, -3.906, 62.913, 39.798, -13.293, 14.800, -74.313, -145.500, 21.37, -0.76706, -0.53452, -0.22934, 0.27054,
 08:15:37.996,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.651, 0.694, 0.309, -1.709, -4.211, -3.906, 62.886, 39.809, -13.332, 14.800, -74.313, -145.500, 21.37, -0.76706, -0.53452, -0.22934, 0.27054,
 08:15:38.008,d6:24:01:31:b7:6e, 2015-01-01 00:57:25.680, -0.628, -0.342, 0.716, 3.357, -2.38, -3.357, -24.714, 38.216, -104.518, 3.427, 10.460, -29.113, 23.21, 0.62033, 0.12888, 0.3551, -0.68729,
 08:15:38.026,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.653, 0.694, 0.309, -1.709, -4.211, -3.906, 62.864, 39.82, -13.37, 14.800, -74.313, -145.500, 21.37, -0.76706, -0.53452, -0.22934, 0.27054,
 08:15:38.026,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.653, 0.692, 0.314, -2.075, -4.7, -3.906, 62.831, 39.831, -13.409, 14.800, -74.313, -145.500, 21.37, -0.76706, -0.53452, -0.22934, 0.27054,
 08:15:38.026,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.653, 0.692, 0.314, -2.075, -4.7, -3.906, 62.803, 39.836, -13.453, 14.800, -74.313, -145.500, 21.37, -0.76706, -0.53452, -0.22934, 0.27054,
 08:15:38.026,f7:68:33:b1:9e:f1, 2015-01-01 01:01:40.585, -0.653, 0.692, 0.314, -2.075, -4.7, -3.906, 62.77, 39.847, -13.491, 14.800, -74.313, -145.500, 21.37, -0.76706, -0.53452, -0.22934, 0.27054,
