time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)	Relative_Angle_deg	Slouch_Flag	Elapsed_sec
2025-05-20 11:27:12.526	WT901BLE68(66B8CDDB35E6)	0.417	0.889	0.242	16.785	40.771	5.188	72.64	-19.62	-86.81	-45.992	-18.0	-5.642	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.0
2025-05-20 11:27:12.526	WT901BLE68(66B8CDDB35E6)	0.417	0.889	0.242	16.785	40.771	5.188	72.66	-19.6	-86.59	-45.992	-18.0	-5.642	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.0
2025-05-20 11:27:12.526	WT901BLE68(66B8CDDB35E6)	0.417	0.889	0.242	16.785	40.771	5.188	72.67	-19.57	-86.37	-45.992	-18.0	-5.642	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.0
2025-05-20 11:27:12.526	WT901BLE68(66B8CDDB35E6)	0.417	0.889	0.242	16.785	40.771	5.188	72.7	-19.54	-86.15	-45.992	-18.0	-5.642	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.0
2025-05-20 11:27:12.526	WT901BLE68(66B8CDDB35E6)	0.417	0.897	0.237	16.052	42.542	4.7	72.71	-19.52	-85.92	-45.992	-18.0	-5.642	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.0
2025-05-20 11:27:12.526	WT901BLE68(66B8CDDB35E6)	0.417	0.897	0.237	16.052	42.542	4.7	72.72	-19.49	-85.7	-45.992	-18.0	-5.642	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.0
2025-05-20 11:27:12.526	WT901BLE68(66B8CDDB35E6)	0.417	0.897	0.237	16.052	42.542	4.7	72.73	-19.46	-85.47	-45.992	-18.0	-5.642	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.0
2025-05-20 11:27:12.527	WT901BLE68(66B8CDDB35E6)	0.407	0.897	0.237	16.052	42.542	4.7	72.75	-19.43	-85.25	-45.992	-18.0	-5.642	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.001
2025-05-20 11:27:12.558	WT901BLE68(66B8CDDB35E6)	0.407	0.913	0.233	15.198	45.41	5.493	72.75	-19.4	-85.01	-45.992	-18.0	-5.642	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.032
2025-05-20 11:27:12.558	WT901BLE68(66B8CDDB35E6)	0.407	0.913	0.233	15.198	45.41	5.493	72.75	-19.37	-84.77	-45.992	-18.0	-5.642	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.032
2025-05-20 11:27:12.558	WT901BLE68(66B8CDDB35E6)	0.407	0.913	0.233	15.198	45.41	5.493	72.76	-19.35	-84.53	-45.992	-18.0	-5.642	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.032
2025-05-20 11:27:12.558	WT901BLE68(66B8CDDB35E6)	0.393	0.913	0.233	15.198	45.41	5.493	72.76	-19.32	-84.3	-45.992	-18.0	-5.642	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.032
2025-05-20 11:27:12.558	WT901BLE68(66B8CDDB35E6)	0.393	0.925	0.241	15.198	48.401	10.132	72.76	-19.31	-84.04	-45.992	-18.0	-5.642	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.032
2025-05-20 11:27:12.558	WT901BLE68(66B8CDDB35E6)	0.393	0.925	0.241	15.198	48.401	10.132	72.75	-19.3	-83.79	-45.992	-18.0	-5.642	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.032
2025-05-20 11:27:12.558	WT901BLE68(66B8CDDB35E6)	0.393	0.925	0.241	15.198	48.401	10.132	72.75	-19.29	-83.53	-45.992	-18.0	-5.642	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.032
2025-05-20 11:27:12.558	WT901BLE68(66B8CDDB35E6)	0.39	0.925	0.241	15.198	48.401	10.132	72.75	-19.27	-83.28	-45.992	-18.0	-5.642	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.032
2025-05-20 11:27:12.617	WT901BLE68(66B8CDDB35E6)	0.39	0.93	0.271	16.296	50.903	15.015	72.74	-19.28	-83.0	-45.992	-18.0	-5.642	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.091
2025-05-20 11:27:12.617	WT901BLE68(66B8CDDB35E6)	0.39	0.93	0.271	16.296	50.903	15.015	72.73	-19.29	-82.73	-45.992	-18.0	-5.642	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.091
2025-05-20 11:27:12.617	WT901BLE68(66B8CDDB35E6)	0.39	0.93	0.271	16.296	50.903	15.015	72.73	-19.3	-82.45	-45.992	-18.0	-5.642	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.091
2025-05-20 11:27:12.617	WT901BLE68(66B8CDDB35E6)	0.363	0.93	0.271	16.296	50.903	15.015	72.72	-19.3	-82.17	-45.992	-18.0	-5.642	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.091
2025-05-20 11:27:12.617	WT901BLE68(66B8CDDB35E6)	0.363	0.919	0.276	18.494	51.636	21.545	72.72	-19.34	-81.89	-45.992	-18.0	-5.642	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.091
2025-05-20 11:27:12.617	WT901BLE68(66B8CDDB35E6)	0.363	0.919	0.276	18.494	51.636	21.545	72.73	-19.37	-81.6	-45.992	-18.0	-5.642	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.091
2025-05-20 11:27:12.617	WT901BLE68(66B8CDDB35E6)	0.363	0.919	0.276	18.494	51.636	21.545	72.73	-19.41	-81.31	-45.992	-18.0	-5.642	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.091
2025-05-20 11:27:12.617	WT901BLE68(66B8CDDB35E6)	0.341	0.919	0.276	18.494	51.636	21.545	72.72	-19.45	-81.02	-45.992	-18.0	-5.642	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.091
2025-05-20 11:27:12.651	WT901BLE68(66B8CDDB35E6)	0.341	0.91	0.263	22.644	52.063	22.583	72.75	-19.49	-80.74	-45.992	-18.0	-5.642	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.125
2025-05-20 11:27:12.651	WT901BLE68(66B8CDDB35E6)	0.341	0.91	0.263	22.644	52.063	22.583	72.76	-19.53	-80.45	-45.992	-18.0	-5.642	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.125
2025-05-20 11:27:12.651	WT901BLE68(66B8CDDB35E6)	0.341	0.91	0.263	22.644	52.063	22.583	72.78	-19.57	-80.16	-45.992	-18.0	-5.642	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.125
2025-05-20 11:27:12.651	WT901BLE68(66B8CDDB35E6)	0.296	0.91	0.263	22.644	52.063	22.583	72.8	-19.61	-79.88	-45.992	-18.0	-5.642	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.125
2025-05-20 11:27:12.651	WT901BLE68(66B8CDDB35E6)	0.296	0.942	0.245	20.203	54.871	22.339	72.8	-19.64	-79.57	-45.992	-18.0	-5.642	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.125
2025-05-20 11:27:12.651	WT901BLE68(66B8CDDB35E6)	0.296	0.942	0.245	20.203	54.871	22.339	72.8	-19.67	-79.27	-45.992	-18.0	-5.642	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.125
2025-05-20 11:27:12.651	WT901BLE68(66B8CDDB35E6)	0.309	0.942	0.245	20.203	54.871	22.339	72.8	-19.7	-78.98	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.125
2025-05-20 11:27:12.651	WT901BLE68(66B8CDDB35E6)	0.309	0.975	0.256	16.785	61.34	23.743	72.77	-19.73	-78.65	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.125
2025-05-20 11:27:12.677	WT901BLE68(66B8CDDB35E6)	0.309	0.975	0.256	16.785	61.34	23.743	72.75	-19.75	-78.32	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.151
2025-05-20 11:27:12.677	WT901BLE68(66B8CDDB35E6)	0.309	0.975	0.256	16.785	61.34	23.743	72.71	-19.78	-77.99	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.151
2025-05-20 11:27:12.677	WT901BLE68(66B8CDDB35E6)	0.303	0.975	0.256	16.785	61.34	23.743	72.69	-19.8	-77.66	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.151
2025-05-20 11:27:12.677	WT901BLE68(66B8CDDB35E6)	0.303	0.968	0.295	21.118	63.538	30.762	72.67	-19.86	-77.31	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.151
2025-05-20 11:27:12.677	WT901BLE68(66B8CDDB35E6)	0.303	0.968	0.295	21.118	63.538	30.762	72.66	-19.91	-76.96	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.151
2025-05-20 11:27:12.677	WT901BLE68(66B8CDDB35E6)	0.303	0.968	0.295	21.118	63.538	30.762	72.64	-19.96	-76.61	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.151
2025-05-20 11:27:12.677	WT901BLE68(66B8CDDB35E6)	0.293	0.968	0.295	21.118	63.538	30.762	72.63	-20.01	-76.26	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.151
2025-05-20 11:27:12.677	WT901BLE68(66B8CDDB35E6)	0.293	0.959	0.285	24.353	60.425	35.095	72.63	-20.09	-75.93	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.151
2025-05-20 11:27:12.736	WT901BLE68(66B8CDDB35E6)	0.293	0.959	0.285	24.353	60.425	35.095	72.63	-20.17	-75.59	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.21
2025-05-20 11:27:12.736	WT901BLE68(66B8CDDB35E6)	0.293	0.959	0.285	24.353	60.425	35.095	72.63	-20.24	-75.26	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.21
2025-05-20 11:27:12.736	WT901BLE68(66B8CDDB35E6)	0.282	0.959	0.285	24.353	60.425	35.095	72.63	-20.31	-74.92	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.21
2025-05-20 11:27:12.736	WT901BLE68(66B8CDDB35E6)	0.282	0.923	0.234	25.452	56.641	37.415	72.65	-20.41	-74.61	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.21
2025-05-20 11:27:12.736	WT901BLE68(66B8CDDB35E6)	0.282	0.923	0.234	25.452	56.641	37.415	72.66	-20.49	-74.29	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.21
2025-05-20 11:27:12.736	WT901BLE68(66B8CDDB35E6)	0.282	0.923	0.234	25.452	56.641	37.415	72.67	-20.58	-73.97	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.21
2025-05-20 11:27:12.736	WT901BLE68(66B8CDDB35E6)	0.23	0.923	0.234	25.452	56.641	37.415	72.67	-20.67	-73.66	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.21
2025-05-20 11:27:12.736	WT901BLE68(66B8CDDB35E6)	0.23	0.946	0.2	25.574	53.345	35.889	72.7	-20.76	-73.36	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.21
2025-05-20 11:27:12.765	WT901BLE68(66B8CDDB35E6)	0.23	0.946	0.2	25.574	53.345	35.889	72.71	-20.84	-73.07	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.239
2025-05-20 11:27:12.766	WT901BLE68(66B8CDDB35E6)	0.23	0.946	0.2	25.574	53.345	35.889	72.73	-20.93	-72.77	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.24
2025-05-20 11:27:12.766	WT901BLE68(66B8CDDB35E6)	0.192	0.946	0.2	25.574	53.345	35.889	72.75	-21.01	-72.48	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.24
2025-05-20 11:27:12.766	WT901BLE68(66B8CDDB35E6)	0.192	0.972	0.228	17.212	47.607	29.541	72.74	-21.07	-72.22	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.24
2025-05-20 11:27:12.766	WT901BLE68(66B8CDDB35E6)	0.192	0.972	0.228	17.212	47.607	29.541	72.73	-21.13	-71.97	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.24
2025-05-20 11:27:12.766	WT901BLE68(66B8CDDB35E6)	0.192	0.972	0.228	17.212	47.607	29.541	72.72	-21.19	-71.72	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.24
2025-05-20 11:27:12.766	WT901BLE68(66B8CDDB35E6)	0.091	0.972	0.228	17.212	47.607	29.541	72.71	-21.24	-71.47	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.24
2025-05-20 11:27:12.766	WT901BLE68(66B8CDDB35E6)	0.091	0.965	0.201	8.85	40.955	14.282	72.69	-21.24	-71.27	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.24
2025-05-20 11:27:12.794	WT901BLE68(66B8CDDB35E6)	0.091	0.965	0.201	8.85	40.955	14.282	72.65	-21.23	-71.08	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.268
2025-05-20 11:27:12.794	WT901BLE68(66B8CDDB35E6)	0.091	0.965	0.201	8.85	40.955	14.282	72.63	-21.21	-70.88	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.268
2025-05-20 11:27:12.794	WT901BLE68(66B8CDDB35E6)	0.069	0.965	0.201	8.85	40.955	14.282	72.6	-21.2	-70.69	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.268
2025-05-20 11:27:12.794	WT901BLE68(66B8CDDB35E6)	0.069	0.923	0.217	5.249	33.386	-0.427	72.58	-21.13	-70.57	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.268
2025-05-20 11:27:12.794	WT901BLE68(66B8CDDB35E6)	0.069	0.923	0.217	5.249	33.386	-0.427	72.55	-21.06	-70.43	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.268
2025-05-20 11:27:12.794	WT901BLE68(66B8CDDB35E6)	0.069	0.923	0.217	5.249	33.386	-0.427	72.54	-20.98	-70.31	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.268
2025-05-20 11:27:12.794	WT901BLE68(66B8CDDB35E6)	0.087	0.923	0.217	5.249	33.386	-0.427	72.52	-20.91	-70.18	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	54.54381986330913	1	0.268
2025-05-20 11:27:12.794	WT901BLE68(66B8CDDB35E6)	0.087	0.871	0.256	3.601	25.085	-5.432	72.5	-20.82	-70.1	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	68.11400041529248	1	0.268
2025-05-20 11:27:12.858	WT901BLE68(66B8CDDB35E6)	0.087	0.871	0.256	3.601	25.085	-5.432	72.49	-20.73	-70.03	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	68.11400041529248	1	0.332
2025-05-20 11:27:12.858	WT901BLE68(66B8CDDB35E6)	0.087	0.871	0.256	3.601	25.085	-5.432	72.48	-20.64	-69.96	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	68.11400041529248	1	0.332
2025-05-20 11:27:12.858	WT901BLE68(66B8CDDB35E6)	0.223	0.871	0.256	3.601	25.085	-5.432	72.47	-20.55	-69.89	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	68.11400041529248	1	0.332
2025-05-20 11:27:12.858	WT901BLE68(66B8CDDB35E6)	0.223	0.871	0.304	-0.244	13.977	2.014	72.46	-20.52	-69.86	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	68.11400041529248	1	0.332
2025-05-20 11:27:12.858	WT901BLE68(66B8CDDB35E6)	0.223	0.871	0.304	-0.244	13.977	2.014	72.44	-20.48	-69.83	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	68.11400041529248	1	0.332
2025-05-20 11:27:12.858	WT901BLE68(66B8CDDB35E6)	0.223	0.871	0.304	-0.244	13.977	2.014	72.43	-20.44	-69.8	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	68.11400041529248	1	0.332
2025-05-20 11:27:12.858	WT901BLE68(66B8CDDB35E6)	0.271	0.871	0.304	-0.244	13.977	2.014	72.41	-20.41	-69.77	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	68.11400041529248	1	0.332
2025-05-20 11:27:12.858	WT901BLE68(66B8CDDB35E6)	0.271	0.894	0.314	-3.662	0.732	6.836	72.4	-20.41	-69.81	-40.108	-19.292	-8.442	0.63608	0.31549	-0.50833	-0.48718	24.5	13113	100	68.11400041529248	1	0.332
2025-05-20 11:27:12.885	WT901BLE68(66B8CDDB35E6)	0.271	0.894	0.314	-3.662	0.732	6.836	72.38	-20.42	-69.84	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.359
2025-05-20 11:27:12.885	WT901BLE68(66B8CDDB35E6)	0.271	0.894	0.314	-3.662	0.732	6.836	72.37	-20.43	-69.87	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.359
2025-05-20 11:27:12.885	WT901BLE68(66B8CDDB35E6)	0.327	0.894	0.314	-3.662	0.732	6.836	72.36	-20.44	-69.9	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.359
2025-05-20 11:27:12.885	WT901BLE68(66B8CDDB35E6)	0.327	0.926	0.338	-6.348	-10.803	5.798	72.34	-20.46	-69.99	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.359
2025-05-20 11:27:12.885	WT901BLE68(66B8CDDB35E6)	0.327	0.926	0.338	-6.348	-10.803	5.798	72.34	-20.48	-70.09	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.359
2025-05-20 11:27:12.885	WT901BLE68(66B8CDDB35E6)	0.327	0.926	0.338	-6.348	-10.803	5.798	72.33	-20.51	-70.18	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.359
2025-05-20 11:27:12.885	WT901BLE68(66B8CDDB35E6)	0.398	0.926	0.338	-6.348	-10.803	5.798	72.32	-20.53	-70.27	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.359
2025-05-20 11:27:12.886	WT901BLE68(66B8CDDB35E6)	0.398	0.952	0.343	-6.592	-20.691	8.057	72.32	-20.58	-70.4	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.36
2025-05-20 11:27:12.915	WT901BLE68(66B8CDDB35E6)	0.398	0.952	0.343	-6.592	-20.691	8.057	72.33	-20.63	-70.54	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.389
2025-05-20 11:27:12.915	WT901BLE68(66B8CDDB35E6)	0.398	0.952	0.343	-6.592	-20.691	8.057	72.33	-20.69	-70.68	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.389
2025-05-20 11:27:12.915	WT901BLE68(66B8CDDB35E6)	0.443	0.952	0.343	-6.592	-20.691	8.057	72.33	-20.74	-70.81	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.389
2025-05-20 11:27:12.915	WT901BLE68(66B8CDDB35E6)	0.443	0.945	0.295	-1.465	-28.198	2.808	72.38	-20.78	-70.99	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.389
2025-05-20 11:27:12.915	WT901BLE68(66B8CDDB35E6)	0.443	0.945	0.295	-1.465	-28.198	2.808	72.42	-20.82	-71.17	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.389
2025-05-20 11:27:12.915	WT901BLE68(66B8CDDB35E6)	0.443	0.945	0.295	-1.465	-28.198	2.808	72.47	-20.86	-71.35	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.389
2025-05-20 11:27:12.915	WT901BLE68(66B8CDDB35E6)	0.45	0.945	0.295	-1.465	-28.198	2.808	72.51	-20.91	-71.53	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.389
2025-05-20 11:27:12.915	WT901BLE68(66B8CDDB35E6)	0.45	0.933	0.261	2.869	-31.372	-3.601	72.59	-20.93	-71.74	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.389
2025-05-20 11:27:12.974	WT901BLE68(66B8CDDB35E6)	0.45	0.933	0.261	2.869	-31.372	-3.601	72.66	-20.95	-71.94	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.448
2025-05-20 11:27:12.974	WT901BLE68(66B8CDDB35E6)	0.45	0.933	0.261	2.869	-31.372	-3.601	72.73	-20.97	-72.15	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.448
2025-05-20 11:27:12.974	WT901BLE68(66B8CDDB35E6)	0.408	0.933	0.261	2.869	-31.372	-3.601	72.81	-20.99	-72.35	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.448
2025-05-20 11:27:12.974	WT901BLE68(66B8CDDB35E6)	0.408	0.909	0.263	1.587	-27.222	-6.287	72.87	-20.99	-72.53	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.448
2025-05-20 11:27:12.974	WT901BLE68(66B8CDDB35E6)	0.408	0.909	0.263	1.587	-27.222	-6.287	72.94	-21.0	-72.71	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.448
2025-05-20 11:27:12.974	WT901BLE68(66B8CDDB35E6)	0.408	0.909	0.263	1.587	-27.222	-6.287	73.0	-21.01	-72.89	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.448
2025-05-20 11:27:12.974	WT901BLE68(66B8CDDB35E6)	0.352	0.909	0.263	1.587	-27.222	-6.287	73.06	-21.01	-73.08	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.448
2025-05-20 11:27:12.974	WT901BLE68(66B8CDDB35E6)	0.352	0.886	0.254	-4.089	-18.982	-3.235	73.08	-21.02	-73.21	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.448
2025-05-20 11:27:13.400	WT901BLE68(66B8CDDB35E6)	0.352	0.886	0.254	-4.089	-18.982	-3.235	73.09	-21.03	-73.35	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.874
2025-05-20 11:27:13.400	WT901BLE68(66B8CDDB35E6)	0.352	0.886	0.254	-4.089	-18.982	-3.235	73.11	-21.03	-73.48	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.874
2025-05-20 11:27:13.400	WT901BLE68(66B8CDDB35E6)	0.32	0.886	0.254	-4.089	-18.982	-3.235	73.13	-21.04	-73.62	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.874
2025-05-20 11:27:13.400	WT901BLE68(66B8CDDB35E6)	0.32	0.881	0.241	-7.935	-9.766	-0.061	73.11	-21.05	-73.7	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.874
2025-05-20 11:27:13.400	WT901BLE68(66B8CDDB35E6)	0.32	0.881	0.241	-7.935	-9.766	-0.061	73.09	-21.06	-73.78	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.874
2025-05-20 11:27:13.400	WT901BLE68(66B8CDDB35E6)	0.32	0.881	0.241	-7.935	-9.766	-0.061	73.07	-21.07	-73.86	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.874
2025-05-20 11:27:13.400	WT901BLE68(66B8CDDB35E6)	0.321	0.881	0.241	-7.935	-9.766	-0.061	73.05	-21.08	-73.94	-40.108	-19.292	-8.442	0.71112	0.39459	-0.44998	-0.3688	24.5	13113	100	50.70138605690858	1	0.874
