Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 08:16:56.592,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.038, -0.814, 0.585, -0.671, 0.427, -0.671, -56.146, 2.12, 57.338, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.592,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.038, -0.814, 0.585, -0.671, 0.427, -0.671, -56.151, 2.12, 57.338, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.592,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.042, -0.814, 0.585, -0.671, 0.427, -0.671, -56.151, 2.12, 57.332, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.592,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.042, -0.814, 0.586, -1.099, 0.732, -0.916, -56.162, 2.115, 57.327, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.592,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.042, -0.814, 0.586, -1.099, 0.732, -0.916, -56.168, 2.115, 57.321, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.592,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.042, -0.814, 0.586, -1.099, 0.732, -0.916, -56.173, 2.115, 57.316, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.592,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.04, -0.814, 0.586, -1.099, 0.732, -0.916, -56.179, 2.115, 57.31, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.624,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.04, -0.818, 0.589, -1.282, 0.977, -1.404, -56.184, 2.109, 57.299, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.624,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.04, -0.818, 0.589, -1.282, 0.977, -1.404, -56.19, 2.109, 57.294, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.624,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.04, -0.818, 0.589, -1.282, 0.977, -1.404, -56.195, 2.104, 57.283, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.624,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.042, -0.818, 0.589, -1.282, 0.977, -1.404, -56.201, 2.104, 57.277, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.624,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.042, -0.821, 0.583, -1.465, 1.16, -1.953, -56.212, 2.098, 57.266, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.624,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.042, -0.821, 0.583, -1.465, 1.16, -1.953, -56.217, 2.093, 57.255, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.624,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.042, -0.821, 0.583, -1.465, 1.16, -1.953, -56.223, 2.087, 57.244, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.624,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.04, -0.821, 0.583, -1.465, 1.16, -1.953, -56.234, 2.082, 57.233, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.636,d6:24:01:31:b7:6e, 2015-01-01 00:58:43.700, -0.148, -0.416, 0.925, -0.427, 0.122, -0.61, -24.604, 8.564, -22.341, -4.920, 57.133, -42.640, 24.9, 0.95895, -0.19418, 0.11282, -0.17288,
 08:16:56.654,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.04, -0.822, 0.587, -0.977, 1.16, -2.441, -56.239, 2.076, 57.222, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.654,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.04, -0.822, 0.587, -0.977, 1.16, -2.441, -56.245, 2.071, 57.211, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.654,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.04, -0.822, 0.587, -0.977, 1.16, -2.441, -56.245, 2.065, 57.2, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.654,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.037, -0.822, 0.587, -0.977, 1.16, -2.441, -56.25, 2.06, 57.189, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.654,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.037, -0.818, 0.588, -0.977, 1.709, -3.113, -56.255, 2.049, 57.173, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.654,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.037, -0.818, 0.588, -0.977, 1.709, -3.113, -56.261, 2.043, 57.156, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.654,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.037, -0.818, 0.588, -0.977, 1.709, -3.113, -56.266, 2.038, 57.14, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.654,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.034, -0.818, 0.588, -0.977, 1.709, -3.113, -56.272, 2.027, 57.123, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.713,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.034, -0.824, 0.584, -3.235, 3.967, -3.845, -56.288, 2.027, 57.096, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.713,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.034, -0.824, 0.584, -3.235, 3.967, -3.845, -56.305, 2.021, 57.068, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.713,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.034, -0.824, 0.584, -3.235, 3.967, -3.845, -56.321, 2.016, 57.041, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.713,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.041, -0.824, 0.584, -3.235, 3.967, -3.845, -56.338, 2.01, 57.014, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.713,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.041, -0.831, 0.584, -2.075, 3.174, -3.906, -56.349, 2.005, 56.992, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.713,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.041, -0.831, 0.584, -2.075, 3.174, -3.906, -56.36, 2, 56.964, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.713,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.041, -0.831, 0.584, -2.075, 3.174, -3.906, -56.371, 1.994, 56.942, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.714,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.044, -0.831, 0.584, -2.075, 3.174, -3.906, -56.382, 1.989, 56.915, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.745,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.044, -0.837, 0.583, -1.404, 2.38, -3.906, -56.393, 1.978, 56.898, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.745,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.044, -0.837, 0.583, -1.404, 2.38, -3.906, -56.398, 1.972, 56.876, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.745,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.044, -0.837, 0.583, -1.404, 2.38, -3.906, -56.409, 1.961, 56.854, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.745,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.041, -0.837, 0.583, -1.404, 2.38, -3.906, -56.415, 1.95, 56.832, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.745,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.041, -0.834, 0.581, 0, 0.916, -4.089, -56.415, 1.939, 56.816, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.745,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.041, -0.834, 0.581, 0, 0.916, -4.089, -56.415, 1.928, 56.799, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.745,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.041, -0.834, 0.581, 0, 0.916, -4.089, -56.42, 1.912, 56.788, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.745,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.04, -0.834, 0.581, 0, 0.916, -4.089, -56.42, 1.901, 56.772, -2.620, 18.813, -137.460, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.757,d6:24:01:31:b7:6e, 2015-01-01 00:58:43.700, -0.149, -0.419, 0.929, -0.732, -0.244, -2.747, -24.664, 8.498, -22.473, -4.920, 57.133, -42.640, 24.9, 0.95895, -0.19418, 0.11282, -0.17288,
 08:16:56.773,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.04, -0.847, 0.583, 1.099, -0.793, -4.333, -56.415, 1.879, 56.761, -3.220, 19.227, -136.487, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.773,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.04, -0.847, 0.583, 1.099, -0.793, -4.333, -56.409, 1.862, 56.75, -3.220, 19.227, -136.487, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.773,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.04, -0.847, 0.583, 1.099, -0.793, -4.333, -56.404, 1.84, 56.744, -3.220, 19.227, -136.487, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.773,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.035, -0.847, 0.583, 1.099, -0.793, -4.333, -56.398, 1.824, 56.733, -3.220, 19.227, -136.487, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.773,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.035, -0.846, 0.587, 2.136, -1.465, -4.028, -56.393, 1.802, 56.728, -3.220, 19.227, -136.487, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.773,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.035, -0.846, 0.587, 2.136, -1.465, -4.028, -56.382, 1.785, 56.722, -3.220, 19.227, -136.487, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.773,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.035, -0.846, 0.587, 2.136, -1.465, -4.028, -56.371, 1.763, 56.717, -3.220, 19.227, -136.487, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.773,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.03, -0.846, 0.587, 2.136, -1.465, -4.028, -56.365, 1.741, 56.711, -3.220, 19.227, -136.487, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.835,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.03, -0.851, 0.589, 2.075, -0.427, -4.272, -56.354, 1.725, 56.7, -3.220, 19.227, -136.487, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.835,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.03, -0.851, 0.589, 2.075, -0.427, -4.272, -56.343, 1.708, 56.689, -3.220, 19.227, -136.487, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.835,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.03, -0.851, 0.589, 2.075, -0.427, -4.272, -56.338, 1.692, 56.678, -3.220, 19.227, -136.487, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.835,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.014, -0.851, 0.589, 2.075, -0.427, -4.272, -56.327, 1.67, 56.667, -3.220, 19.227, -136.487, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.835,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.014, -0.841, 0.596, -3.784, -2.197, -6.348, -56.349, 1.642, 56.656, -3.220, 19.227, -136.487, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.835,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.014, -0.841, 0.596, -3.784, -2.197, -6.348, -56.371, 1.609, 56.646, -3.220, 19.227, -136.487, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.835,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.014, -0.841, 0.596, -3.784, -2.197, -6.348, -56.387, 1.577, 56.64, -3.220, 19.227, -136.487, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.835,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.075, -0.841, 0.596, -3.784, -2.197, -6.348, -56.409, 1.544, 56.629, -3.220, 19.227, -136.487, 23.09, -0.77609, 0.40857, 0.20306, -0.43518,
 08:16:56.849,d6:24:01:31:b7:6e, 2015-01-01 00:58:43.700, -0.146, -0.429, 0.934, 1.587, -1.892, -3.418, -24.659, 8.245, -22.747, -5.773, 57.107, -42.247, 24.9, 0.95895, -0.19418, 0.11282, -0.17288,
 08:16:56.863,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.075, -0.862, 0.583, 0, -4.272, -4.578, -56.409, 1.516, 56.635, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.863,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.075, -0.862, 0.583, 0, -4.272, -4.578, -56.415, 1.483, 56.64, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.863,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.075, -0.862, 0.583, 0, -4.272, -4.578, -56.415, 1.456, 56.64, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.863,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, 0.015, -0.862, 0.583, 0, -4.272, -4.578, -56.415, 1.428, 56.646, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.863,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, 0.015, -0.871, 0.604, 5.798, -7.996, -5.92, -56.387, 1.384, 56.662, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.863,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, 0.015, -0.871, 0.604, 5.798, -7.996, -5.92, -56.36, 1.335, 56.678, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.863,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, 0.015, -0.871, 0.604, 5.798, -7.996, -5.92, -56.332, 1.291, 56.689, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.863,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.053, -0.871, 0.604, 5.798, -7.996, -5.92, -56.305, 1.241, 56.706, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.893,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.053, -0.877, 0.604, -5.127, -2.991, -7.263, -56.332, 1.208, 56.7, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.893,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.053, -0.877, 0.604, -5.127, -2.991, -7.263, -56.36, 1.17, 56.689, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.893,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.053, -0.877, 0.604, -5.127, -2.991, -7.263, -56.387, 1.132, 56.678, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.893,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.038, -0.877, 0.604, -5.127, -2.991, -7.263, -56.415, 1.099, 56.673, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.893,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.038, -0.893, 0.568, 13.611, -19.531, -0.366, -56.349, 1.038, 56.75, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.893,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.038, -0.893, 0.568, 13.611, -19.531, -0.366, -56.283, 0.983, 56.827, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.893,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.001, -0.893, 0.568, 13.611, -19.531, -0.366, -56.217, 0.928, 56.909, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.893,f7:68:33:b1:9e:f1, 2015-01-01 01:02:58.905, -0.001, -0.916, 0.625, 23.438, -23.193, 0.916, -56.102, 0.868, 57.003, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.953,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.260, -0.001, -0.916, 0.625, 23.438, -23.193, 0.916, -55.986, 0.807, 57.101, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.953,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.260, -0.001, -0.916, 0.625, 23.438, -23.193, 0.916, -55.871, 0.742, 57.2, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.953,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.260, -0.056, -0.916, 0.625, 23.438, -23.193, 0.916, -55.756, 0.681, 57.294, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.953,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.260, -0.056, -0.946, 0.635, 23.682, -22.034, -2.747, -55.646, 0.61, 57.376, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.953,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.260, -0.056, -0.946, 0.635, 23.682, -22.034, -2.747, -55.53, 0.533, 57.458, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.953,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.260, -0.056, -0.946, 0.635, 23.682, -22.034, -2.747, -55.415, 0.461, 57.535, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.953,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.260, -0.146, -0.946, 0.635, 23.682, -22.034, -2.747, -55.305, 0.39, 57.618, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.953,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.260, -0.146, -0.911, 0.629, 66.223, -39.429, 7.568, -54.981, 0.308, 57.799, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.966,d6:24:01:31:b7:6e, 2015-01-01 00:58:44.060, -0.164, -0.434, 0.96, 7.812, -7.996, 1.709, -24.142, 7.74, -22.654, -5.773, 57.107, -42.247, 24.9, 0.95938, -0.19162, 0.10571, -0.17776,
 08:16:56.983,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.260, -0.146, -0.911, 0.629, 66.223, -39.429, 7.568, -54.657, 0.225, 57.98, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.983,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.260, -0.146, -0.911, 0.629, 66.223, -39.429, 7.568, -54.333, 0.143, 58.156, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.983,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.260, -0.02, -0.911, 0.629, 66.223, -39.429, 7.568, -54.009, 0.06, 58.337, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.983,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.260, -0.02, -0.881, 0.649, 96.252, -64.453, 3.174, -53.542, -0.115, 58.601, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.983,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.260, -0.02, -0.881, 0.649, 96.252, -64.453, 3.174, -53.069, -0.291, 58.865, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.983,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.260, -0.02, -0.881, 0.649, 96.252, -64.453, 3.174, -52.603, -0.472, 59.123, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.983,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.260, -0.087, -0.881, 0.649, 96.252, -64.453, 3.174, -52.141, -0.659, 59.387, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:56.983,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.260, -0.087, -0.798, 0.858, 110.84, -54.688, 6.287, -51.603, -0.797, 59.617, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:57.013,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.260, -0.087, -0.798, 0.858, 110.84, -54.688, 6.287, -51.064, -0.939, 59.843, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:57.013,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.260, -0.087, -0.798, 0.858, 110.84, -54.688, 6.287, -50.526, -1.088, 60.073, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
 08:16:57.013,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.260, -0.01, -0.798, 0.858, 110.84, -54.688, 6.287, -49.993, -1.23, 60.298, -3.220, 19.227, -136.487, 23.09, -0.77875, 0.40985, 0.20468, -0.42844,
