time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-5-21 22:28:31.597	WT901BLE68(B088180A53F4)	-0.004	0.034	1.015	0.000	0.000	0.000	-0.52	-0.30	59.78	-45.583	-86.525	-180.108	0.86731	0.01053	0.00455	0.49750	23.1	13113	100
2025-5-21 22:28:31.597	WT901BLE68(B088180A53F4)	-0.007	0.034	1.015	0.000	0.000	0.000	-0.52	-0.30	59.79	-45.583	-86.525	-180.108	0.86731	0.01053	0.00455	0.49750	23.1	13113	100
2025-5-21 22:28:31.597	WT901BLE68(B088180A53F4)	-0.007	0.036	1.016	-0.122	0.000	0.000	-0.52	-0.30	59.79	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.597	WT901BLE68(B088180A53F4)	-0.007	0.036	1.016	-0.122	0.000	0.000	-0.52	-0.30	59.79	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.597	WT901BLE68(B088180A53F4)	-0.007	0.036	1.016	-0.122	0.000	0.000	-0.52	-0.30	59.79	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.597	WT901BLE68(B088180A53F4)	-0.004	0.036	1.016	-0.122	0.000	0.000	-0.52	-0.29	59.79	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.597	WT901BLE68(B088180A53F4)	-0.004	0.033	1.014	-0.366	-0.122	0.000	-0.52	-0.29	59.79	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.597	WT901BLE68(B088180A53F4)	-0.004	0.033	1.014	-0.366	-0.122	0.000	-0.52	-0.29	59.79	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.641	WT901BLE68(B088180A53F4)	-0.004	0.033	1.014	-0.366	-0.122	0.000	-0.52	-0.29	59.79	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.642	WT901BLE68(B088180A53F4)	0.002	0.033	1.014	-0.366	-0.122	0.000	-0.52	-0.29	59.79	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.642	WT901BLE68(B088180A53F4)	0.002	0.021	1.013	-0.366	-0.122	0.000	-0.52	-0.29	59.80	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.642	WT901BLE68(B088180A53F4)	0.002	0.021	1.013	-0.366	-0.122	0.000	-0.52	-0.29	59.80	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.642	WT901BLE68(B088180A53F4)	0.002	0.021	1.013	-0.366	-0.122	0.000	-0.52	-0.29	59.80	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.642	WT901BLE68(B088180A53F4)	0.004	0.021	1.013	-0.366	-0.122	0.000	-0.52	-0.30	59.80	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.642	WT901BLE68(B088180A53F4)	0.004	0.010	1.012	-0.183	-0.061	0.000	-0.52	-0.29	59.80	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.642	WT901BLE68(B088180A53F4)	0.004	0.010	1.012	-0.183	-0.061	0.000	-0.52	-0.29	59.80	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.653	WT901BLE68(4F145CEDD531)	0.061	0.029	1.031	0.122	0.061	0.000	1.47	-3.25	-100.51	-58.375	-11.058	-22.983	-0.63931	0.01355	0.02802	0.76825	25.6	13113	90
2025-5-21 22:28:31.684	WT901BLE68(B088180A53F4)	0.004	0.010	1.012	-0.183	-0.061	0.000	-0.52	-0.29	59.80	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.684	WT901BLE68(B088180A53F4)	0.002	0.010	1.012	-0.183	-0.061	0.000	-0.53	-0.29	59.80	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.684	WT901BLE68(B088180A53F4)	0.002	0.008	1.012	0.000	-0.061	0.000	-0.53	-0.29	59.80	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.684	WT901BLE68(B088180A53F4)	0.002	0.008	1.012	0.000	-0.061	0.000	-0.53	-0.29	59.80	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.684	WT901BLE68(B088180A53F4)	0.002	0.008	1.012	0.000	-0.061	0.000	-0.53	-0.29	59.81	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.684	WT901BLE68(B088180A53F4)	0.002	0.011	1.012	0.122	0.000	0.000	-0.52	-0.29	59.81	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.684	WT901BLE68(B088180A53F4)	0.002	0.011	1.012	0.122	0.000	0.000	-0.52	-0.29	59.81	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.684	WT901BLE68(B088180A53F4)	0.002	0.011	1.012	0.122	0.000	0.000	-0.52	-0.29	59.81	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.711	WT901BLE68(B088180A53F4)	0.005	0.011	1.012	0.122	0.000	0.000	-0.52	-0.29	59.82	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.711	WT901BLE68(B088180A53F4)	0.005	0.016	1.012	0.305	0.000	0.000	-0.52	-0.29	59.82	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.711	WT901BLE68(B088180A53F4)	0.005	0.016	1.012	0.305	0.000	0.000	-0.52	-0.29	59.82	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.711	WT901BLE68(B088180A53F4)	0.005	0.016	1.012	0.305	0.000	0.000	-0.52	-0.29	59.82	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.711	WT901BLE68(B088180A53F4)	0.005	0.016	1.012	0.305	0.000	0.000	-0.52	-0.29	59.82	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.711	WT901BLE68(B088180A53F4)	0.005	0.027	1.015	0.366	0.122	0.000	-0.52	-0.29	59.82	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.711	WT901BLE68(B088180A53F4)	0.005	0.027	1.015	0.366	0.122	0.000	-0.52	-0.29	59.82	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.711	WT901BLE68(B088180A53F4)	0.005	0.027	1.015	0.366	0.122	0.000	-0.52	-0.29	59.82	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.721	WT901BLE68(4F145CEDD531)	0.064	0.017	1.028	-0.305	-0.061	0.000	1.47	-3.25	-100.50	-58.375	-11.058	-22.983	-0.63931	0.01355	0.02802	0.76825	25.6	13113	90
2025-5-21 22:28:31.755	WT901BLE68(B088180A53F4)	0.003	0.027	1.015	0.366	0.122	0.000	-0.52	-0.29	59.82	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.755	WT901BLE68(B088180A53F4)	0.003	0.035	1.016	0.305	0.183	0.000	-0.51	-0.29	59.82	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.755	WT901BLE68(B088180A53F4)	0.003	0.035	1.016	0.305	0.183	0.000	-0.51	-0.29	59.83	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.755	WT901BLE68(B088180A53F4)	0.003	0.035	1.016	0.305	0.183	0.000	-0.51	-0.29	59.83	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.755	WT901BLE68(B088180A53F4)	-0.001	0.035	1.016	0.305	0.183	0.000	-0.51	-0.29	59.83	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.755	WT901BLE68(B088180A53F4)	-0.001	0.040	1.016	0.183	0.122	0.000	-0.51	-0.29	59.83	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.755	WT901BLE68(B088180A53F4)	-0.001	0.040	1.016	0.183	0.122	0.000	-0.51	-0.29	59.83	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.755	WT901BLE68(B088180A53F4)	-0.001	0.040	1.016	0.183	0.122	0.000	-0.51	-0.29	59.83	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.798	WT901BLE68(B088180A53F4)	-0.006	0.040	1.016	0.183	0.122	0.000	-0.51	-0.29	59.83	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.798	WT901BLE68(B088180A53F4)	-0.006	0.036	1.016	0.000	0.061	0.000	-0.51	-0.29	59.83	-45.583	-86.525	-180.108	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.798	WT901BLE68(B088180A53F4)	-0.006	0.036	1.016	0.000	0.061	0.000	-0.50	-0.28	59.83	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.798	WT901BLE68(B088180A53F4)	-0.006	0.036	1.016	0.000	0.061	0.000	-0.50	-0.28	59.83	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.798	WT901BLE68(B088180A53F4)	-0.007	0.036	1.016	0.000	0.061	0.000	-0.50	-0.28	59.84	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.798	WT901BLE68(B088180A53F4)	-0.007	0.032	1.015	-0.122	0.000	0.000	-0.50	-0.28	59.84	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.798	WT901BLE68(B088180A53F4)	-0.007	0.032	1.015	-0.122	0.000	0.000	-0.50	-0.28	59.84	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.798	WT901BLE68(B088180A53F4)	-0.007	0.032	1.015	-0.122	0.000	0.000	-0.50	-0.28	59.84	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.843	WT901BLE68(B088180A53F4)	-0.006	0.032	1.015	-0.122	0.000	0.000	-0.50	-0.28	59.84	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.843	WT901BLE68(B088180A53F4)	-0.006	0.029	1.014	-0.183	-0.122	0.000	-0.50	-0.28	59.84	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.843	WT901BLE68(B088180A53F4)	-0.006	0.029	1.014	-0.183	-0.122	0.000	-0.50	-0.28	59.84	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.843	WT901BLE68(B088180A53F4)	-0.006	0.029	1.014	-0.183	-0.122	0.000	-0.50	-0.28	59.84	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.843	WT901BLE68(B088180A53F4)	-0.002	0.029	1.014	-0.183	-0.122	0.000	-0.50	-0.28	59.84	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.843	WT901BLE68(B088180A53F4)	-0.002	0.027	1.014	-0.244	-0.183	0.000	-0.50	-0.28	59.84	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.843	WT901BLE68(B088180A53F4)	-0.002	0.027	1.014	-0.244	-0.183	0.000	-0.50	-0.28	59.85	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.844	WT901BLE68(B088180A53F4)	-0.002	0.027	1.014	-0.244	-0.183	0.000	-0.50	-0.28	59.85	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.856	WT901BLE68(4F145CEDD531)	0.053	0.030	1.032	0.549	0.122	0.000	1.47	-3.25	-100.49	-58.342	-10.758	-22.675	-0.63931	0.01355	0.02802	0.76825	25.6	13113	90
2025-5-21 22:28:31.888	WT901BLE68(B088180A53F4)	0.002	0.027	1.014	-0.244	-0.183	0.000	-0.50	-0.28	59.85	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.888	WT901BLE68(B088180A53F4)	0.002	0.024	1.014	-0.244	-0.183	0.000	-0.50	-0.28	59.85	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.888	WT901BLE68(B088180A53F4)	0.002	0.024	1.014	-0.244	-0.183	0.000	-0.50	-0.28	59.85	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.888	WT901BLE68(B088180A53F4)	0.002	0.024	1.014	-0.244	-0.183	0.000	-0.50	-0.28	59.85	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.888	WT901BLE68(B088180A53F4)	0.006	0.024	1.014	-0.244	-0.183	0.000	-0.50	-0.28	59.85	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.888	WT901BLE68(B088180A53F4)	0.006	0.021	1.014	-0.183	-0.122	0.000	-0.50	-0.28	59.85	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.888	WT901BLE68(B088180A53F4)	0.006	0.021	1.014	-0.183	-0.122	0.000	-0.50	-0.28	59.85	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.888	WT901BLE68(B088180A53F4)	0.006	0.021	1.014	-0.183	-0.122	0.000	-0.51	-0.28	59.85	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.912	WT901BLE68(B088180A53F4)	0.003	0.021	1.014	-0.183	-0.122	0.000	-0.51	-0.28	59.85	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.912	WT901BLE68(B088180A53F4)	0.003	0.020	1.013	-0.122	-0.061	0.000	-0.51	-0.28	59.86	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.912	WT901BLE68(B088180A53F4)	0.003	0.020	1.013	-0.122	-0.061	0.000	-0.51	-0.28	59.86	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.912	WT901BLE68(B088180A53F4)	0.003	0.020	1.013	-0.122	-0.061	0.000	-0.51	-0.28	59.86	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.912	WT901BLE68(B088180A53F4)	-0.001	0.020	1.013	-0.122	-0.061	0.000	-0.51	-0.28	59.86	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.912	WT901BLE68(B088180A53F4)	-0.001	0.019	1.014	-0.122	0.000	0.000	-0.51	-0.28	59.86	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.912	WT901BLE68(B088180A53F4)	-0.001	0.019	1.014	-0.122	0.000	0.000	-0.51	-0.28	59.86	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.912	WT901BLE68(B088180A53F4)	-0.001	0.019	1.014	-0.122	0.000	0.000	-0.51	-0.28	59.86	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.925	WT901BLE68(4F145CEDD531)	0.055	0.030	1.030	-0.122	-0.061	0.000	1.49	-3.24	-100.49	-58.342	-10.758	-22.675	-0.63931	0.01355	0.02802	0.76825	25.6	13113	90
2025-5-21 22:28:31.958	WT901BLE68(B088180A53F4)	-0.007	0.019	1.014	-0.122	0.000	0.000	-0.51	-0.28	59.86	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.958	WT901BLE68(B088180A53F4)	-0.007	0.017	1.012	-0.061	-0.061	0.000	-0.51	-0.28	59.86	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.958	WT901BLE68(B088180A53F4)	-0.007	0.017	1.012	-0.061	-0.061	0.000	-0.51	-0.28	59.86	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.958	WT901BLE68(B088180A53F4)	-0.007	0.017	1.012	-0.061	-0.061	0.000	-0.51	-0.28	59.86	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.958	WT901BLE68(B088180A53F4)	-0.006	0.017	1.012	-0.061	-0.061	0.000	-0.51	-0.28	59.87	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.958	WT901BLE68(B088180A53F4)	-0.006	0.017	1.012	0.000	-0.122	0.000	-0.51	-0.28	59.87	-45.600	-86.508	-180.675	0.86685	0.01047	0.00467	0.49835	23.1	13113	100
2025-5-21 22:28:31.958	WT901BLE68(B088180A53F4)	-0.006	0.017	1.012	0.000	-0.122	0.000	-0.51	-0.28	59.87	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:31.958	WT901BLE68(B088180A53F4)	-0.006	0.017	1.012	0.000	-0.122	0.000	-0.51	-0.28	59.87	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.1	WT901BLE68(B088180A53F4)	-0.002	0.017	1.012	0.000	-0.122	0.000	-0.51	-0.28	59.87	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.1	WT901BLE68(B088180A53F4)	-0.002	0.023	1.014	0.122	-0.183	-0.305	-0.51	-0.28	59.87	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.1	WT901BLE68(B088180A53F4)	-0.002	0.023	1.014	0.122	-0.183	-0.305	-0.51	-0.28	59.87	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.1	WT901BLE68(B088180A53F4)	-0.002	0.023	1.014	0.122	-0.183	-0.305	-0.51	-0.28	59.87	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.1	WT901BLE68(B088180A53F4)	0.001	0.023	1.014	0.122	-0.183	-0.305	-0.51	-0.28	59.87	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.1	WT901BLE68(B088180A53F4)	0.001	0.030	1.013	-0.122	-0.305	-0.366	-0.51	-0.28	59.87	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.2	WT901BLE68(B088180A53F4)	0.001	0.030	1.013	-0.122	-0.305	-0.366	-0.51	-0.28	59.86	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.2	WT901BLE68(B088180A53F4)	0.001	0.030	1.013	-0.122	-0.305	-0.366	-0.51	-0.29	59.86	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.34	WT901BLE68(4F145CEDD531)	0.046	0.020	1.030	-0.061	0.000	0.000	1.48	-3.25	-100.48	-58.342	-10.758	-22.675	-0.63950	0.01355	0.02802	0.76810	25.6	13113	90
2025-5-21 22:28:32.47	WT901BLE68(B088180A53F4)	0.007	0.030	1.013	-0.122	-0.305	-0.366	-0.51	-0.29	59.86	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.47	WT901BLE68(B088180A53F4)	0.007	0.037	1.018	0.183	-0.061	-0.244	-0.51	-0.29	59.86	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.47	WT901BLE68(B088180A53F4)	0.007	0.037	1.018	0.183	-0.061	-0.244	-0.51	-0.29	59.86	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.47	WT901BLE68(B088180A53F4)	0.007	0.037	1.018	0.183	-0.061	-0.244	-0.51	-0.29	59.86	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.48	WT901BLE68(B088180A53F4)	0.010	0.037	1.018	0.183	-0.061	-0.244	-0.51	-0.29	59.86	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.48	WT901BLE68(B088180A53F4)	0.010	0.033	1.015	0.610	0.122	0.000	-0.50	-0.29	59.86	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.48	WT901BLE68(B088180A53F4)	0.010	0.033	1.015	0.610	0.122	0.000	-0.49	-0.28	59.86	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.48	WT901BLE68(B088180A53F4)	0.010	0.033	1.015	0.610	0.122	0.000	-0.49	-0.28	59.86	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.90	WT901BLE68(B088180A53F4)	0.003	0.033	1.015	0.610	0.122	0.000	-0.49	-0.28	59.87	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.90	WT901BLE68(B088180A53F4)	0.003	0.042	1.018	-0.793	-0.244	0.061	-0.49	-0.28	59.87	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.90	WT901BLE68(B088180A53F4)	0.003	0.042	1.018	-0.793	-0.244	0.061	-0.49	-0.29	59.87	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.90	WT901BLE68(B088180A53F4)	0.003	0.042	1.018	-0.793	-0.244	0.061	-0.50	-0.29	59.87	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.90	WT901BLE68(B088180A53F4)	-0.004	0.042	1.018	-0.793	-0.244	0.061	-0.50	-0.29	59.87	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.90	WT901BLE68(B088180A53F4)	-0.004	0.045	1.019	-0.061	0.061	0.122	-0.50	-0.29	59.88	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.90	WT901BLE68(B088180A53F4)	-0.004	0.045	1.019	-0.061	0.061	0.122	-0.50	-0.29	59.88	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.90	WT901BLE68(B088180A53F4)	-0.004	0.045	1.019	-0.061	0.061	0.122	-0.50	-0.29	59.88	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.115	WT901BLE68(B088180A53F4)	-0.002	0.045	1.019	-0.061	0.061	0.122	-0.49	-0.29	59.88	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.115	WT901BLE68(B088180A53F4)	-0.002	0.024	1.013	0.244	0.122	0.183	-0.49	-0.29	59.88	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.115	WT901BLE68(B088180A53F4)	-0.002	0.024	1.013	0.244	0.122	0.183	-0.49	-0.28	59.88	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.115	WT901BLE68(B088180A53F4)	-0.002	0.024	1.013	0.244	0.122	0.183	-0.49	-0.28	59.89	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.115	WT901BLE68(B088180A53F4)	-0.004	0.024	1.013	0.244	0.122	0.183	-0.48	-0.28	59.89	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.115	WT901BLE68(B088180A53F4)	-0.004	0.021	1.012	-0.854	-0.305	0.183	-0.49	-0.28	59.89	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.115	WT901BLE68(B088180A53F4)	-0.004	0.021	1.012	-0.854	-0.305	0.183	-0.49	-0.29	59.89	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.116	WT901BLE68(B088180A53F4)	-0.004	0.021	1.012	-0.854	-0.305	0.183	-0.49	-0.29	59.89	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
2025-5-21 22:28:32.126	WT901BLE68(4F145CEDD531)	0.054	0.020	0.990	10.010	3.052	-0.244	0.91	-3.41	-100.48	-58.342	-10.758	-22.675	-0.63950	0.01355	0.02802	0.76810	25.6	13113	90
2025-5-21 22:28:32.159	WT901BLE68(B088180A53F4)	-0.004	0.021	1.012	-0.854	-0.305	0.183	-0.50	-0.29	59.89	-45.600	-86.508	-180.675	0.86649	0.01047	0.00482	0.49899	23.1	13113	100
