timestamp,ax (m/s^2),ay (m/s^2),az (m/s^2),wx (deg/s),wy (deg/s),wz (deg/s),roll (deg),pitch (deg),yaw (deg)
2025-05-30 10:14:44.163,9.5416015625,1.1005859375,2.2155273437500003,-41.015625,-17.822265625,-8.9111328125,-6.383056640625,-75.34423828125,33.0853271484375
2025-05-30 10:14:44.282,9.64208984375,-0.6125,2.5744140625000003,-25.57373046875,37.353515625,-3.173828125,-5.2294921875,-75.05859375,27.79541015625
2025-05-30 10:14:44.418,9.240136718750001,-1.4786132812500001,2.9141601562500004,-5.4931640625,-11.41357421875,1.15966796875,-6.4764404296875,-71.52099609375,24.89501953125
2025-05-30 10:14:44.537,8.82861328125,-1.6221679687500001,2.392578125,-21.728515625,-0.732421875,-2.13623046875,-10.4534912109375,-72.6031494140625,25.762939453125
2025-05-30 10:14:44.658,10.18759765625,-0.5072265625000001,3.09599609375,-3.90625,-35.7666015625,-3.84521484375,-11.5740966796875,-73.4930419921875,25.3729248046875
2025-05-30 10:14:44.778,9.30234375,-0.34453125,2.3734375,-10.8642578125,-5.18798828125,4.0283203125,-15.194091796875,-75.6793212890625,27.103271484375
2025-05-30 10:14:44.898,9.551171875000001,-0.8182617187500001,2.3447265625,-0.54931640625,-0.732421875,7.8125,-19.0557861328125,-75.5419921875,29.2401123046875
2025-05-30 10:14:45.018,9.5416015625,-0.71298828125,2.3255859375,-6.591796875,7.01904296875,0.06103515625,-21.005859375,-75.4486083984375,30.948486328125
2025-05-30 10:14:45.137,9.579882812500001,-0.55029296875,2.5313476562500004,-2.685546875,24.658203125,-3.47900390625,-19.0283203125,-74.3829345703125,29.0972900390625
2025-05-30 10:14:45.258,9.436328125000001,-0.46416015625,2.9955078125,-2.9296875,-3.7841796875,-3.662109375,-16.23779296875,-73.223876953125,26.6693115234375
2025-05-30 10:14:45.378,9.27841796875,-0.7225585937500001,3.1055664062500004,-14.5263671875,4.45556640625,-9.765625,-13.8043212890625,-73.443603515625,23.09326171875
2025-05-30 10:14:45.498,9.68037109375,-0.27753906250000004,2.851953125,-16.2353515625,-20.08056640625,-11.16943359375,-12.3101806640625,-74.432373046875,19.786376953125
2025-05-30 10:14:45.618,9.603808593750001,-0.43066406250000006,2.0719726562500003,5.126953125,-6.4697265625,-13.24462890625,-8.0035400390625,-76.2451171875,14.6832275390625
2025-05-30 10:14:45.737,9.66123046875,0.11484375000000001,2.39736328125,7.87353515625,-1.28173828125,-11.71875,-1.12060546875,-76.1407470703125,8.3331298828125
2025-05-30 10:14:45.858,9.44111328125,0.44501953125000004,2.0671875,3.2958984375,7.080078125,-11.53564453125,4.163818359375,-75.9320068359375,2.8509521484375
2025-05-30 10:14:45.978,9.388476562500001,0.46416015625,2.5744140625000003,6.4697265625,8.4228515625,-8.60595703125,8.76708984375,-74.68505859375,-1.2359619140625
2025-05-30 10:14:46.308,9.40283203125,0.9953125,3.0146484375,1.708984375,5.92041015625,-0.9765625,10.61279296875,-72.191162109375,-2.8399658203125
2025-05-30 10:14:46.413,9.216210937500001,0.8661132812500001,3.119921875,-0.48828125,7.26318359375,-0.06103515625,10.6072998046875,-71.5484619140625,-2.581787109375
2025-05-30 10:14:46.548,9.1396484375,0.95224609375,3.1055664062500004,3.47900390625,-0.18310546875,1.89208984375,10.909423828125,-71.279296875,-2.109375
2025-05-30 10:14:46.788,9.3310546875,0.9378906250000001,3.14384765625,1.953125,0.06103515625,-0.244140625,11.634521484375,-71.1968994140625,-1.64794921875
2025-05-30 10:14:46.908,9.29755859375,0.88046875,3.1342773437500004,-0.67138671875,-1.220703125,-0.1220703125,11.79931640625,-71.25732421875,-1.658935546875
2025-05-30 10:14:47.028,9.316699218750001,0.76083984375,3.1342773437500004,-3.90625,1.0986328125,0.8544921875,11.1456298828125,-71.224365234375,-1.2249755859375
2025-05-30 10:14:47.148,9.264062500000001,0.7943359375000001,3.215625,-4.5166015625,3.2958984375,0.18310546875,10.755615234375,-70.99365234375,-0.966796875
2025-05-30 10:14:47.268,9.24970703125,0.7464843750000001,3.1055664062500004,-0.06103515625,-2.38037109375,-1.28173828125,10.645751953125,-70.9552001953125,-0.98876953125
2025-05-30 10:14:47.388,9.2736328125,0.7751953125000001,3.1582031250000004,-1.28173828125,-1.40380859375,-0.1220703125,10.8050537109375,-71.1529541015625,-1.2359619140625
2025-05-30 10:14:47.718,9.27841796875,0.85654296875,3.1007812500000003,-1.40380859375,0.244140625,0.06103515625,11.019287109375,-71.6033935546875,-1.3238525390625
2025-05-30 10:14:47.837,9.283203125,0.85654296875,3.0720703125,-1.953125,-0.244140625,1.3427734375,11.129150390625,-71.685791015625,-1.329345703125
2025-05-30 10:14:47.958,9.287988281250001,0.7895507812500001,3.0625,0.06103515625,0.06103515625,0.30517578125,10.843505859375,-71.71875,-0.999755859375
2025-05-30 10:14:48.078,9.321484375,0.76083984375,3.0912109375,2.86865234375,-1.8310546875,-0.67138671875,11.2994384765625,-71.7352294921875,-1.1920166015625
2025-05-30 10:14:48.198,9.316699218750001,0.7943359375000001,3.0337890625000004,2.3193359375,-1.220703125,-0.54931640625,11.22802734375,-71.7901611328125,-1.0162353515625
2025-05-30 10:14:48.317,9.335839843750001,0.73212890625,3.0529296875000003,0.8544921875,-2.50244140625,-0.91552734375,11.3214111328125,-71.905517578125,-1.0546875
2025-05-30 10:14:48.437,9.335839843750001,0.73212890625,3.01943359375,0.30517578125,0.06103515625,-0.30517578125,11.4862060546875,-71.9219970703125,-1.175537109375
2025-05-30 10:14:48.558,9.3501953125,0.7512695312500001,3.1103515625000004,-2.197265625,-1.03759765625,1.0986328125,10.887451171875,-71.806640625,-0.76904296875
2025-05-30 10:14:48.678,9.292773437500001,0.6890625,3.0577148437500004,-0.6103515625,-0.18310546875,-0.3662109375,10.382080078125,-71.685791015625,-0.4339599609375
2025-05-30 10:14:49.008,9.287988281250001,0.7273437500000001,3.03857421875,-1.0986328125,-0.48828125,0.3662109375,10.096435546875,-71.663818359375,-0.10986328125
2025-05-30 10:14:49.128,9.32626953125,0.784765625,3.0098632812500004,-1.953125,-1.3427734375,0.30517578125,10.250244140625,-71.8505859375,-0.24169921875
2025-05-30 10:14:49.248,9.340625000000001,0.6747070312500001,3.0577148437500004,-1.40380859375,-2.0751953125,0.18310546875,10.4095458984375,-72.09228515625,-0.439453125
2025-05-30 10:14:49.367,9.383691406250001,0.7273437500000001,3.01943359375,-1.52587890625,-0.244140625,0.42724609375,10.2337646484375,-72.22412109375,-0.3680419921875
2025-05-30 10:14:49.488,9.316699218750001,0.708203125,2.9859375000000004,0.1220703125,-0.91552734375,0.3662109375,10.052490234375,-72.2021484375,-0.1922607421875
2025-05-30 10:14:49.608,9.35498046875,0.74169921875,3.0098632812500004,-1.46484375,0.18310546875,1.03759765625,10.0360107421875,-72.2515869140625,-0.1373291015625
2025-05-30 10:14:49.728,9.364550781250001,0.669921875,2.97158203125,2.0751953125,-2.38037109375,-0.91552734375,9.9810791015625,-72.3284912109375,-0.054931640625
2025-05-30 10:14:49.848,9.3310546875,0.76083984375,2.89501953125,-2.86865234375,-0.48828125,1.15966796875,10.0469970703125,-72.4603271484375,-0.098876953125
2025-05-30 10:14:50.088,9.37890625,0.6507812500000001,2.9189453125,0.244140625,-1.52587890625,0.18310546875,9.9920654296875,-72.6251220703125,0.032958984375
2025-05-30 10:14:50.208,9.3501953125,0.6890625,2.90458984375,2.25830078125,-1.0986328125,-0.244140625,9.99755859375,-72.6800537109375,0.1318359375
2025-05-30 10:14:50.328,9.35498046875,0.61728515625,2.8854492187500003,0.18310546875,0.30517578125,0.18310546875,10.04150390625,-72.718505859375,0.2032470703125
2025-05-30 10:14:50.462,9.359765625000001,0.669921875,2.9333007812500003,-0.42724609375,-0.244140625,0.30517578125,10.1239013671875,-72.718505859375,0.2032470703125
2025-05-30 10:14:50.567,9.3693359375,0.6890625,2.9093750000000003,-1.46484375,0.48828125,0.8544921875,10.1678466796875,-72.696533203125,0.2581787109375
2025-05-30 10:14:50.688,9.40283203125,0.7512695312500001,2.95244140625,-0.67138671875,0.0,0.244140625,10.184326171875,-72.6800537109375,0.274658203125
2025-05-30 10:14:50.808,9.37412109375,0.61728515625,2.8902343750000004,-0.67138671875,-0.18310546875,-0.244140625,10.0250244140625,-72.674560546875,0.37353515625
2025-05-30 10:14:50.943,9.32626953125,0.6412109375,2.8328125,0.79345703125,-1.64794921875,-0.42724609375,9.99755859375,-72.7020263671875,0.340576171875
2025-05-30 10:14:51.063,9.340625000000001,0.6507812500000001,2.7275390625,-0.1220703125,-6.65283203125,1.28173828125,9.7283935546875,-73.0975341796875,0.538330078125
2025-05-30 10:14:51.183,9.383691406250001,0.57421875,2.4978515625,-0.3662109375,-14.34326171875,2.5634765625,9.7174072265625,-74.4708251953125,0.5218505859375
2025-05-30 10:14:51.303,9.508105468750001,0.58857421875,2.17724609375,5.92041015625,-23.0712890625,-2.62451171875,10.8929443359375,-76.6351318359375,-0.318603515625
2025-05-30 10:14:51.423,9.56552734375,0.42587890625,1.72744140625,10.92529296875,-30.2734375,0.8544921875,14.6282958984375,-79.5574951171875,-3.438720703125
2025-05-30 10:14:51.543,9.622949218750001,0.64599609375,0.9331054687500001,6.2255859375,-28.62548828125,2.62451171875,21.9287109375,-82.6171875,-10.118408203125
2025-05-30 10:14:51.782,9.8765625,0.5646484375,0.64599609375,7.080078125,0.6103515625,1.64794921875,35.4583740234375,-85.2978515625,-21.6650390625
2025-05-30 10:14:51.903,9.7521484375,0.30146484375000004,0.7751953125000001,4.33349609375,28.3203125,6.7138671875,22.47802734375,-84.056396484375,-7.18505859375
2025-05-30 10:14:52.023,9.866992187500001,0.30625,2.0289062500000004,10.55908203125,55.84716796875,9.82666015625,7.40478515625,-79.178466796875,10.491943359375
2025-05-30 10:14:52.143,9.512890625,0.033496093750000004,3.3256835937500004,-3.90625,36.865234375,9.3994140625,0.1263427734375,-73.5589599609375,19.237060546875
2025-05-30 10:14:52.263,9.072656250000001,-0.06220703125,3.49794921875,4.5166015625,31.43310546875,10.25390625,-2.889404296875,-69.0435791015625,24.1864013671875
2025-05-30 10:14:52.383,9.1587890625,-0.45458984375000006,4.009960937500001,8.11767578125,16.7236328125,8.97216796875,-4.932861328125,-68.433837890625,29.058837890625
2025-05-30 10:14:52.502,9.1875,-0.440234375,3.8185546875000003,13.3056640625,2.197265625,13.916015625,-7.5640869140625,-67.9010009765625,34.9859619140625
2025-05-30 10:14:52.623,8.929101562500001,-0.45458984375000006,3.92861328125,6.40869140625,14.0380859375,14.95361328125,-9.9041748046875,-66.6650390625,40.4681396484375
2025-05-30 10:14:52.743,8.933886718750001,-0.39716796875000004,4.0960937500000005,-1.64794921875,3.23486328125,2.62451171875,-10.975341796875,-65.577392578125,43.626708984375
2025-05-30 10:14:52.863,8.728125,-0.5263671875,4.4310546875000005,-4.150390625,6.9580078125,-1.40380859375,-10.52490234375,-64.7314453125,44.0277099609375
2025-05-30 10:14:52.983,8.77119140625,-0.68427734375,4.2875000000000005,-2.5634765625,-0.6103515625,-2.13623046875,-10.3985595703125,-64.48974609375,44.615478515625
2025-05-30 10:14:53.118,8.7568359375,-0.69384765625,4.2635742187500005,-0.6103515625,0.06103515625,-1.5869140625,-10.2117919921875,-64.5721435546875,45.274658203125
2025-05-30 10:14:53.238,8.833398437500001,-0.6029296875000001,4.3353515625000005,2.01416015625,-0.732421875,0.30517578125,-10.0360107421875,-64.6600341796875,46.142578125
2025-05-30 10:14:53.358,8.857324218750001,-0.6125,4.23486328125,0.30517578125,-1.3427734375,-0.3662109375,-9.920654296875,-64.698486328125,47.0379638671875
2025-05-30 10:14:53.478,8.886035156250001,-0.593359375,4.28271484375,-1.220703125,-1.708984375,-2.0751953125,-9.7943115234375,-64.7918701171875,47.6641845703125
2025-05-30 10:14:53.598,8.89560546875,-0.5790039062500001,4.2396484375000005,-2.0751953125,-3.47900390625,-0.8544921875,-9.832763671875,-65.10498046875,48.27392578125
2025-05-30 10:14:53.718,8.905175781250001,-0.5837890625000001,4.1439453125000005,-0.732421875,-1.64794921875,-0.48828125,-9.90966796875,-65.28076171875,48.9111328125
2025-05-30 10:14:53.837,8.97216796875,-0.6029296875000001,4.18701171875,0.79345703125,1.0986328125,-0.3662109375,-9.788818359375,-65.32470703125,49.4439697265625
2025-05-30 10:14:53.958,9.015234375,-0.50244140625,4.1678710937500005,2.86865234375,3.23486328125,0.1220703125,-9.4427490234375,-65.0115966796875,49.976806640625
2025-05-30 10:14:54.078,8.814257812500001,-0.49765625,4.201367187500001,8.4228515625,-1.40380859375,3.41796875,-9.0802001953125,-64.79736328125,50.77880859375
2025-05-30 10:14:54.198,8.814257812500001,-0.49765625,4.1630859375,14.58740234375,0.42724609375,6.8359375,-9.0252685546875,-64.8468017578125,52.745361328125
2025-05-30 10:14:54.318,8.881250000000001,-0.5120117187500001,4.2157226562500005,14.404296875,-4.69970703125,7.568359375,-9.151611328125,-64.8797607421875,55.404052734375
2025-05-30 10:14:54.437,9.10615234375,-0.5072265625000001,4.18701171875,6.77490234375,1.28173828125,5.79833984375,-9.55810546875,-64.9566650390625,58.02978515625
2025-05-30 10:14:54.558,8.785546875000001,-0.6603515625,4.28271484375,4.8828125,-1.64794921875,4.39453125,-9.931640625,-64.5941162109375,59.8590087890625
2025-05-30 10:14:54.663,9.053515625000001,-0.59814453125,4.23486328125,2.50244140625,-1.28173828125,5.43212890625,-10.4150390625,-64.70947265625,61.01806640625
2025-05-30 10:14:54.767,8.909960937500001,-0.8469726562500001,4.230078125,-2.50244140625,2.3193359375,3.90625,-11.44775390625,-64.368896484375,62.5177001953125
2025-05-30 10:14:54.888,8.718554687500001,-0.6747070312500001,4.39755859375,-7.4462890625,10.1318359375,4.2724609375,-12.744140625,-63.4515380859375,64.0283203125
2025-05-30 10:14:55.008,8.517578125,-0.7943359375000001,4.5650390625,-10.31494140625,10.25390625,-2.38037109375,-13.502197265625,-62.808837890625,64.5281982421875
2025-05-30 10:14:55.128,8.838183593750001,-0.95224609375,4.368847656250001,-2.44140625,-0.732421875,0.18310546875,-14.0130615234375,-62.8692626953125,64.896240234375
2025-05-30 10:14:55.248,8.53193359375,-1.0862304687500002,4.3544921875,-4.150390625,5.4931640625,-3.23486328125,-13.64501953125,-62.29248046875,64.237060546875
2025-05-30 10:14:55.367,8.68505859375,-1.03359375,4.6224609375000005,-7.568359375,0.06103515625,-4.0283203125,-13.5626220703125,-62.1331787109375,63.43505859375
2025-05-30 10:14:55.488,8.68505859375,-0.8230468750000001,4.39755859375,-4.150390625,-3.60107421875,-3.0517578125,-13.3978271484375,-62.314453125,62.7154541015625
2025-05-30 10:14:55.608,8.713769531250001,-0.88046875,4.57939453125,-1.52587890625,-7.62939453125,0.3662109375,-13.623046875,-62.7978515625,62.633056640625
2025-05-30 10:14:55.728,8.72333984375,-0.976171875,4.536328125000001,4.150390625,2.25830078125,1.220703125,-13.6505126953125,-62.6824951171875,62.95166015625
2025-05-30 10:14:55.848,8.82861328125,-0.9809570312500001,4.61767578125,0.9765625,1.708984375,0.8544921875,-13.502197265625,-62.457275390625,63.4295654296875
2025-05-30 10:14:55.983,8.51279296875,-1.0479492187500001,4.5506835937500005,-1.953125,0.9765625,0.6103515625,-13.5186767578125,-62.0123291015625,63.3251953125
2025-05-30 10:14:56.088,8.6802734375,-0.8182617187500001,4.799511718750001,-5.2490234375,-1.3427734375,-1.46484375,-13.831787109375,-61.9573974609375,63.43505859375
2025-05-30 10:14:56.208,8.498437500000001,-0.9953125,4.512402343750001,-7.38525390625,0.06103515625,-4.21142578125,-13.985595703125,-62.1221923828125,62.95166015625
2025-05-30 10:14:56.313,8.823828125,-1.16279296875,4.5985351562500005,-6.04248046875,-1.953125,-2.50244140625,-14.1943359375,-62.38037109375,62.64404296875
2025-05-30 10:14:56.417,8.78076171875,-1.1005859375,4.57939453125,1.8310546875,-0.8544921875,-0.3662109375,-14.381103515625,-62.46826171875,62.6824951171875
2025-05-30 10:14:56.537,8.6802734375,-0.8948242187500001,4.421484375,1.77001953125,0.6103515625,-1.953125,-13.919677734375,-62.4188232421875,62.6220703125
2025-05-30 10:14:56.658,8.60849609375,-0.9283203125,4.498046875,-2.44140625,-0.54931640625,-4.45556640625,-13.238525390625,-62.4407958984375,61.9354248046875
2025-05-30 10:14:56.778,8.81904296875,-0.90439453125,4.5650390625,0.42724609375,2.99072265625,-4.2724609375,-12.3486328125,-62.4462890625,60.8477783203125
2025-05-30 10:14:56.897,8.58935546875,-0.8708984375000001,4.3736328125,0.54931640625,2.38037109375,-4.21142578125,-11.2664794921875,-62.2869873046875,59.8040771484375
2025-05-30 10:14:57.018,8.862109375000001,-0.6412109375,4.3544921875,5.615234375,4.5166015625,-5.18798828125,-9.90966796875,-62.391357421875,58.6395263671875
2025-05-30 10:14:57.137,8.75205078125,-0.5359375000000001,4.59375,4.82177734375,-6.04248046875,-1.64794921875,-8.5858154296875,-62.6220703125,57.623291015625
2025-05-30 10:14:57.258,8.9482421875,-0.2966796875,4.440625000000001,8.23974609375,-7.50732421875,1.40380859375,-7.9541015625,-63.4405517578125,57.8375244140625
2025-05-30 10:14:57.363,8.823828125,-0.172265625,4.5267578125000005,10.68115234375,-1.77001953125,3.2958984375,-7.591552734375,-63.56689453125,58.414306640625
2025-05-30 10:14:57.467,8.8525390625,0.06699218750000001,4.459765625,3.662109375,-1.28173828125,0.42724609375,-6.8609619140625,-63.5009765625,58.9801025390625
2025-05-30 10:14:57.588,8.6994140625,0.06220703125,4.584179687500001,0.3662109375,-0.9765625,0.30517578125,-6.43798828125,-63.34716796875,59.3536376953125
2025-05-30 10:14:57.708,8.84296875,0.00478515625,4.751660156250001,-5.43212890625,-0.54931640625,-2.74658203125,-6.097412109375,-63.2867431640625,59.0899658203125
2025-05-30 10:14:57.828,8.694628906250001,0.0861328125,4.799511718750001,-5.615234375,1.28173828125,-0.79345703125,-6.097412109375,-63.3306884765625,58.831787109375
2025-05-30 10:14:57.948,8.2208984375,-0.11005859375,4.3353515625000005,-1.708984375,-4.5166015625,-0.48828125,-6.0040283203125,-63.072509765625,58.4967041015625
2025-05-30 10:14:58.067,9.18271484375,-0.0765625,4.7564453125,-13.73291015625,5.0048828125,-3.41796875,-6.15234375,-62.896728515625,58.0462646484375
2025-05-30 10:14:58.188,8.905175781250001,-0.2201171875,4.9813476562500005,-13.85498046875,1.5869140625,0.54931640625,-7.2015380859375,-62.1881103515625,57.7166748046875
2025-05-30 10:14:58.308,8.3166015625,-0.6890625,4.32578125,-12.6953125,9.94873046875,-3.60107421875,-8.228759765625,-61.0125732421875,57.2552490234375
2025-05-30 10:14:58.428,8.41708984375,-0.5550781250000001,4.560253906250001,-0.79345703125,-9.58251953125,2.38037109375,-8.7725830078125,-61.4520263671875,57.65625
2025-05-30 10:14:58.548,8.82861328125,-0.71298828125,4.57939453125,0.06103515625,0.18310546875,4.45556640625,-9.9041748046875,-62.16064453125,58.9910888671875
2025-05-30 10:14:58.908,8.718554687500001,-0.7895507812500001,4.4071289062500005,-2.44140625,1.3427734375,-0.54931640625,-11.9091796875,-62.4078369140625,59.886474609375
2025-05-30 10:14:59.028,8.546289062500001,-0.8948242187500001,4.5267578125000005,1.708984375,0.67138671875,0.48828125,-11.953125,-62.07275390625,59.87548828125
2025-05-30 10:14:59.148,8.5845703125,-0.64599609375,4.5267578125000005,-1.0986328125,1.0986328125,2.3193359375,-12.23876953125,-62.0452880859375,60.4632568359375
2025-05-30 10:14:59.267,8.6994140625,-0.64599609375,4.2875000000000005,3.2958984375,3.7841796875,0.48828125,-12.2662353515625,-62.655029296875,61.094970703125
2025-05-30 10:14:59.387,8.87646484375,-0.8469726562500001,4.55546875,8.4228515625,0.48828125,1.40380859375,-11.4532470703125,-62.698974609375,60.9686279296875
2025-05-30 10:14:59.523,8.6515625,-0.5120117187500001,4.55546875,6.65283203125,-0.732421875,2.197265625,-11.1181640625,-62.6055908203125,61.754150390625
2025-05-30 10:14:59.643,8.68505859375,-0.7225585937500001,4.3592773437500005,3.41796875,1.708984375,-1.5869140625,-10.601806640625,-62.8143310546875,61.85302734375
2025-05-30 10:14:59.763,8.67548828125,-0.56943359375,4.4310546875000005,0.06103515625,-10.43701171875,1.40380859375,-10.5194091796875,-63.03955078125,62.127685546875
2025-05-30 10:14:59.883,8.474511718750001,-0.6794921875000001,4.344921875000001,-7.32421875,2.197265625,-7.568359375,-10.491943359375,-63.5888671875,61.929931640625
2025-05-30 10:15:00.003,8.91474609375,-0.6029296875000001,4.459765625,-4.5166015625,3.2958984375,-4.08935546875,-9.5635986328125,-63.4844970703125,60.1171875
2025-05-30 10:15:00.123,8.70419921875,-0.5263671875,4.49326171875,-3.96728515625,5.92041015625,-0.8544921875,-9.3603515625,-63.138427734375,59.3865966796875
2025-05-30 10:15:00.243,8.61328125,-0.5837890625000001,4.297070312500001,-7.9345703125,-8.72802734375,-3.96728515625,-9.11865234375,-62.33642578125,58.1231689453125
2025-05-30 10:15:00.363,8.790332031250001,-0.55029296875,4.7420898437500005,-7.32421875,8.85009765625,-2.0751953125,-8.98681640625,-62.3089599609375,57.01904296875
2025-05-30 10:15:00.483,8.6515625,-0.38759765625000003,4.560253906250001,-4.8828125,-1.15966796875,3.2958984375,-9.8876953125,-62.017822265625,57.4749755859375
2025-05-30 10:15:00.603,8.62763671875,-0.6268554687500001,4.6224609375000005,-5.67626953125,16.41845703125,-1.28173828125,-10.535888671875,-62.3309326171875,57.8485107421875
2025-05-30 10:15:00.723,8.8525390625,-0.8661132812500001,4.746875,-0.06103515625,2.25830078125,3.90625,-10.8709716796875,-62.369384765625,58.1011962890625
2025-05-30 10:15:00.843,8.632421875,-0.6268554687500001,4.584179687500001,0.67138671875,-5.7373046875,5.55419921875,-11.964111328125,-62.2760009765625,59.4525146484375
2025-05-30 10:15:00.963,8.87646484375,-0.401953125,4.392773437500001,6.591796875,5.2490234375,4.5166015625,-12.4639892578125,-62.5836181640625,60.66650390625
2025-05-30 10:15:01.082,8.498437500000001,-0.765625,4.632031250000001,4.150390625,1.52587890625,0.91552734375,-11.986083984375,-61.94091796875,60.8203125
2025-05-30 10:15:01.203,8.742480468750001,-0.80869140625,4.4119140625,3.84521484375,1.5869140625,2.685546875,-11.9256591796875,-62.05078125,61.3311767578125
2025-05-30 10:15:01.323,8.737695312500001,-0.6029296875000001,4.5746093750000005,3.96728515625,5.0048828125,7.568359375,-12.6507568359375,-61.9573974609375,62.9901123046875
2025-05-30 10:15:01.443,8.886035156250001,-0.9666015625000001,4.9287109375,0.79345703125,-2.01416015625,2.74658203125,-13.502197265625,-61.8695068359375,64.35791015625
2025-05-30 10:15:01.563,8.72333984375,-0.8708984375000001,4.9478515625,-2.0751953125,4.57763671875,-0.79345703125,-13.3758544921875,-61.5234375,64.1656494140625
2025-05-30 10:15:01.698,8.330957031250001,-0.976171875,4.8138671875000005,1.77001953125,-4.2724609375,0.1220703125,-13.1451416015625,-61.2158203125,63.8140869140625
2025-05-30 10:15:01.937,8.60849609375,-0.90439453125,4.7899414062500005,-2.01416015625,-3.47900390625,-1.8310546875,-12.7386474609375,-61.380615234375,63.3416748046875
2025-05-30 10:15:02.178,8.82861328125,-0.80869140625,4.76123046875,0.18310546875,0.54931640625,-1.8310546875,-12.447509765625,-61.9354248046875,62.2979736328125
2025-05-30 10:15:02.298,8.622851562500001,-0.784765625,4.54111328125,-2.25830078125,-2.62451171875,-3.0517578125,-12.041015625,-61.820068359375,61.688232421875
2025-05-30 10:15:02.537,8.694628906250001,-0.85654296875,4.5458984375,-1.708984375,-4.2724609375,-1.220703125,-11.832275390625,-62.38037109375,60.75439453125
2025-05-30 10:15:02.658,8.790332031250001,-0.516796875,4.632031250000001,3.90625,-0.30517578125,0.3662109375,-11.6510009765625,-62.5177001953125,60.9246826171875
2025-05-30 10:15:02.778,8.718554687500001,-0.66513671875,4.5171875,-0.18310546875,-2.99072265625,-4.150390625,-10.909423828125,-62.64404296875,60.369873046875
2025-05-30 10:15:02.898,9.192285156250001,-0.6412109375,4.3114257812500005,4.45556640625,-2.50244140625,-6.103515625,-9.5196533203125,-63.380126953125,59.0130615234375
2025-05-30 10:15:03.018,8.426660156250001,-0.49765625,4.44541015625,0.30517578125,0.732421875,-3.60107421875,-8.184814453125,-62.95166015625,57.7276611328125
2025-05-30 10:15:03.138,9.034375,-0.49765625,4.18701171875,8.97216796875,-4.150390625,-1.52587890625,-7.62451171875,-63.6328125,57.6123046875
2025-05-30 10:15:03.257,8.6037109375,-0.36845703125,4.4693359375,21.8505859375,-5.4931640625,6.77490234375,-6.2841796875,-63.665771484375,58.3538818359375
2025-05-30 10:15:03.378,9.029589843750001,-0.09091796875000001,4.2587890625,20.20263671875,-3.662109375,11.16943359375,-6.240234375,-64.215087890625,61.2542724609375
2025-05-30 10:15:03.498,8.598925781250001,0.057421875000000004,4.28271484375,16.357421875,-2.50244140625,5.18798828125,-5.6744384765625,-64.2041015625,63.3197021484375
