timestamp,lean_angle
2025-05-29 22:14:11.583,11.395389722741164
2025-05-29 22:14:11.779,10.236332105553664
2025-05-29 22:14:11.915,12.581913160241164
2025-05-29 22:14:12.047,15.114261793053664
2025-05-29 22:14:12.145,17.069828199303664
2025-05-29 22:14:12.273,19.992191480553664
2025-05-29 22:14:12.405,22.431156324303664
2025-05-29 22:14:12.469,24.452640699303664
2025-05-29 22:14:12.643,28.171512769616164
2025-05-29 22:14:12.739,31.291629957116164
2025-05-29 22:14:12.869,33.082401441491164
2025-05-29 22:14:12.933,34.032718824303664
2025-05-29 22:14:13.066,33.972294019616164
2025-05-29 22:14:13.195,34.889652418053664
2025-05-29 22:14:13.329,34.779789136803664
2025-05-29 22:14:13.393,34.576542066491164
2025-05-29 22:14:13.523,34.104129957116164
2025-05-29 22:14:13.639,33.549320386803664
2025-05-29 22:14:13.758,33.137333082116164
2025-05-29 22:14:13.843,33.027469800866164
2025-05-29 22:14:13.965,33.087894605553664
2025-05-29 22:14:14.023,33.104374097741164
2025-05-29 22:14:14.169,33.186771558678664
2025-05-29 22:14:14.258,33.203251050866164
2025-05-29 22:14:14.374,33.104374097741164
2025-05-29 22:14:14.432,33.027469800866164
2025-05-29 22:14:14.548,32.923099683678664
2025-05-29 22:14:14.668,32.796756910241164
2025-05-29 22:14:14.783,32.890140699303664
2025-05-29 22:14:14.869,32.879154371178664
2025-05-29 22:14:14.957,32.818729566491164
2025-05-29 22:14:15.074,32.829715894616164
2025-05-29 22:14:15.162,32.741825269616164
2025-05-29 22:14:15.277,32.653934644616164
2025-05-29 22:14:15.397,32.560550855553664
2025-05-29 22:14:15.454,32.527591871178664
2025-05-29 22:14:15.574,32.313358472741164
2025-05-29 22:14:15.690,32.274906324303664
2025-05-29 22:14:15.816,32.022220777428664
2025-05-29 22:14:15.873,32.060672925866164
2025-05-29 22:14:15.988,31.884891675866164
2025-05-29 22:14:16.109,31.478397535241164
2025-05-29 22:14:16.226,31.330082105553664
2025-05-29 22:14:16.314,31.225711988366164
2025-05-29 22:14:16.401,31.187259839928664
2025-05-29 22:14:16.491,31.324588941491164
2025-05-29 22:14:16.643,31.269657300866164
2025-05-29 22:14:16.736,31.396000074303664
2025-05-29 22:14:16.858,31.813480543053664
2025-05-29 22:14:16.919,31.923343824303664
2025-05-29 22:14:17.040,32.132084058678664
2025-05-29 22:14:17.162,32.077152418053664
2025-05-29 22:14:17.282,31.873905347741164
2025-05-29 22:14:17.343,31.802494214928664
2025-05-29 22:14:17.465,31.577274488366164
2025-05-29 22:14:17.587,31.406986402428664
2025-05-29 22:14:17.713,31.286136793053664
2025-05-29 22:14:17.805,31.165287183678664
2025-05-29 22:14:17.893,31.291629957116164
2025-05-29 22:14:18.018,31.159794019616164
2025-05-29 22:14:18.140,31.214725660241164
2025-05-29 22:14:18.232,31.165287183678664
2025-05-29 22:14:18.353,31.022464918053664
2025-05-29 22:14:18.413,31.005985425866164
2025-05-29 22:14:18.534,30.929081128991164
2025-05-29 22:14:18.661,30.819217847741164
2025-05-29 22:14:18.753,30.676395582116164
2025-05-29 22:14:18.873,30.593998121178664
2025-05-29 22:14:18.964,30.390751050866164
2025-05-29 22:14:19.085,30.160038160241164
2025-05-29 22:14:19.203,30.028202222741164
2025-05-29 22:14:19.302,30.116092847741164
2025-05-29 22:14:19.393,30.209476636803664
2025-05-29 22:14:19.515,30.220462964928664
2025-05-29 22:14:19.636,30.171024488366164
2025-05-29 22:14:19.727,30.176517652428664
2025-05-29 22:14:19.848,30.061161207116164
2025-05-29 22:14:19.910,30.050174878991164
2025-05-29 22:14:20.035,30.017215894616164
2025-05-29 22:14:20.157,30.017215894616164
2025-05-29 22:14:20.278,29.989750074303664
2025-05-29 22:14:20.337,29.989750074303664
2025-05-29 22:14:20.460,29.852420972741164
2025-05-29 22:14:20.584,29.665653394616164
2025-05-29 22:14:20.711,29.654667066491164
2025-05-29 22:14:20.805,29.566776441491164
2025-05-29 22:14:20.926,29.588749097741164
2025-05-29 22:14:21.017,29.572269605553664
2025-05-29 22:14:21.138,29.495365308678664
2025-05-29 22:14:21.200,29.308597730553664
2025-05-29 22:14:21.366,29.149295972741164
2025-05-29 22:14:21.427,29.044925855553664
2025-05-29 22:14:21.549,28.984501050866164
2025-05-29 22:14:21.671,28.825199293053664
2025-05-29 22:14:21.790,28.649418043053664
2025-05-29 22:14:21.850,28.671390699303664
2025-05-29 22:14:21.975,28.490116285241164
2025-05-29 22:14:22.095,28.523075269616164
2025-05-29 22:14:22.217,28.594486402428664
2025-05-29 22:14:22.307,28.534061597741164
2025-05-29 22:14:22.427,28.374759839928664
2025-05-29 22:14:22.517,28.220951246178664
2025-05-29 22:14:22.621,27.808963941491164
2025-05-29 22:14:22.747,27.627689527428664
2025-05-29 22:14:22.872,27.320072339928664
2025-05-29 22:14:22.934,27.072879957116164
2025-05-29 22:14:23.059,26.984989332116164
2025-05-29 22:14:23.154,26.902591871178664
2025-05-29 22:14:23.313,26.853153394616164
2025-05-29 22:14:23.374,26.831180738366164
2025-05-29 22:14:23.501,26.864139722741164
2025-05-29 22:14:23.628,26.995975660241164
2025-05-29 22:14:23.754,27.045414136803664
2025-05-29 22:14:23.846,27.056400464928664
2025-05-29 22:14:23.977,26.798221753991164
2025-05-29 22:14:24.040,26.737796949303664
2025-05-29 22:14:24.165,26.627933668053664
2025-05-29 22:14:24.260,26.523563550866164
2025-05-29 22:14:24.388,26.199466871178664
2025-05-29 22:14:24.481,26.084110425866164
2025-05-29 22:14:24.605,25.705082105553664
2025-05-29 22:14:24.731,25.391971753991164
2025-05-29 22:14:24.860,25.155765699303664
2025-05-29 22:14:24.922,25.067875074303664
2025-05-29 22:14:25.052,24.886600660241164
2025-05-29 22:14:25.199,24.853641675866164
2025-05-29 22:14:25.338,25.144779371178664
2025-05-29 22:14:25.436,25.727054761803664
2025-05-29 22:14:25.567,25.858890699303664
2025-05-29 22:14:25.662,25.935794996178664
2025-05-29 22:14:25.789,25.836918043053664
2025-05-29 22:14:25.851,25.831424878991164
2025-05-29 22:14:26.010,25.677616285241164
2025-05-29 22:14:26.072,25.749027418053664
2025-05-29 22:14:26.197,25.771000074303664
2025-05-29 22:14:26.322,25.825931714928664
2025-05-29 22:14:26.455,25.946781324303664
2025-05-29 22:14:26.517,25.990726636803664
2025-05-29 22:14:26.646,26.001712964928664
2025-05-29 22:14:26.771,26.073124097741164
2025-05-29 22:14:26.893,26.062137769616164
2025-05-29 22:14:26.988,25.990726636803664
2025-05-29 22:14:27.086,26.084110425866164
2025-05-29 22:14:27.180,26.029178785241164
2025-05-29 22:14:27.338,26.023685621178664
2025-05-29 22:14:27.431,26.018192457116164
2025-05-29 22:14:27.559,26.073124097741164
2025-05-29 22:14:27.622,25.968753980553664
2025-05-29 22:14:27.763,25.842411207116164
2025-05-29 22:14:27.892,25.869877027428664
2025-05-29 22:14:28.020,25.875370191491164
2025-05-29 22:14:28.083,25.952274488366164
2025-05-29 22:14:28.210,26.001712964928664
2025-05-29 22:14:28.305,26.045658277428664
2025-05-29 22:14:28.436,26.073124097741164
2025-05-29 22:14:28.560,26.078617261803664
2025-05-29 22:14:28.687,25.990726636803664
2025-05-29 22:14:28.749,25.996219800866164
2025-05-29 22:14:28.908,26.007206128991164
2025-05-29 22:14:29.005,26.193973707116164
2025-05-29 22:14:29.135,26.375248121178664
2025-05-29 22:14:29.199,26.424686597741164
2025-05-29 22:14:29.337,26.468631910241164
2025-05-29 22:14:29.467,26.605961011803664
2025-05-29 22:14:29.597,26.737796949303664
2025-05-29 22:14:29.661,26.831180738366164
2025-05-29 22:14:29.793,26.919071363366164
2025-05-29 22:14:29.924,26.974003003991164
2025-05-29 22:14:30.055,27.144291089928664
2025-05-29 22:14:30.153,27.281620191491164
2025-05-29 22:14:30.286,27.506839918053664
2025-05-29 22:14:30.351,27.710086988366164
2025-05-29 22:14:30.483,27.847416089928664
2025-05-29 22:14:30.617,28.061649488366164
2025-05-29 22:14:30.751,28.363773511803664
2025-05-29 22:14:30.816,28.578006910241164
2025-05-29 22:14:30.948,28.989994214928664
2025-05-29 22:14:31.077,29.451419996178664
2025-05-29 22:14:31.211,29.896366285241164
2025-05-29 22:14:31.310,30.742313550866164
2025-05-29 22:14:31.440,31.923343824303664
2025-05-29 22:14:31.536,33.379032300866164
2025-05-29 22:14:31.673,35.147831128991164
2025-05-29 22:14:31.771,36.449711011803664
2025-05-29 22:14:31.903,38.542606519616164
2025-05-29 22:14:31.972,40.190555738366164
2025-05-29 22:14:32.124,42.030765699303664
2025-05-29 22:14:32.254,42.250492261803664
2025-05-29 22:14:32.386,41.074955152428664
2025-05-29 22:14:32.450,42.920658277428664
2025-05-29 22:14:32.595,46.502201246178664
2025-05-29 22:14:32.727,47.529422925866164
2025-05-29 22:14:32.861,47.765628980553664
2025-05-29 22:14:32.963,48.820316480553664
2025-05-29 22:14:33.068,49.534427808678664
2025-05-29 22:14:33.201,49.759647535241164
2025-05-29 22:14:33.331,50.204593824303664
2025-05-29 22:14:33.431,50.078251050866164
2025-05-29 22:14:33.564,50.050785230553664
2025-05-29 22:14:33.628,49.792606519616164
2025-05-29 22:14:33.760,49.726688550866164
2025-05-29 22:14:33.892,49.501468824303664
2025-05-29 22:14:34.116,49.248783277428664
2025-05-29 22:14:34.204,48.902713941491164
2025-05-29 22:14:34.354,48.600589918053664
2025-05-29 22:14:34.500,48.177616285241164
2025-05-29 22:14:34.632,47.880985425866164
2025-05-29 22:14:34.729,47.968876050866164
2025-05-29 22:14:34.833,48.183109449303664
2025-05-29 22:14:34.963,48.260013746178664
2025-05-29 22:14:35.095,48.336918043053664
2025-05-29 22:14:35.192,48.402836011803664
2025-05-29 22:14:35.327,48.386356519616164
2025-05-29 22:14:35.394,48.386356519616164
2025-05-29 22:14:35.527,48.369877027428664
2025-05-29 22:14:35.657,48.463260816491164
2025-05-29 22:14:35.793,48.468753980553664
2025-05-29 22:14:35.861,48.485233472741164
2025-05-29 22:14:36.003,48.606083082116164
2025-05-29 22:14:36.137,48.781864332116164
2025-05-29 22:14:36.250,48.880741285241164
2025-05-29 22:14:36.400,48.952152418053664
2025-05-29 22:14:36.502,48.974125074303664
2025-05-29 22:14:36.636,48.858768628991164
2025-05-29 22:14:36.775,48.825809644616164
2025-05-29 22:14:36.873,48.869754957116164
2025-05-29 22:14:37.006,48.897220777428664
2025-05-29 22:14:37.072,48.864261793053664
2025-05-29 22:14:37.212,48.902713941491164
2025-05-29 22:14:37.344,48.842289136803664
2025-05-29 22:14:37.478,48.836795972741164
2025-05-29 22:14:37.547,48.858768628991164
2025-05-29 22:14:37.687,49.083988355553664
2025-05-29 22:14:37.820,49.457523511803664
2025-05-29 22:14:37.956,49.754154371178664
2025-05-29 22:14:38.057,49.880497144616164
2025-05-29 22:14:38.195,49.929935621178664
2025-05-29 22:14:38.296,49.907962964928664
2025-05-29 22:14:38.432,49.907962964928664
2025-05-29 22:14:38.532,49.951908277428664
2025-05-29 22:14:38.672,50.144169019616164
2025-05-29 22:14:38.770,50.325443433678664
2025-05-29 22:14:38.871,50.358402418053664
2025-05-29 22:14:39.009,50.347416089928664
2025-05-29 22:14:39.152,50.193607496178664
2025-05-29 22:14:39.220,50.199100660241164
2025-05-29 22:14:39.358,50.056278394616164
2025-05-29 22:14:39.458,50.111210035241164
2025-05-29 22:14:39.629,50.341922925866164
2025-05-29 22:14:39.696,50.572635816491164
2025-05-29 22:14:39.862,50.655033277428664
2025-05-29 22:14:39.962,51.231815503991164
2025-05-29 22:14:40.126,50.781376050866164
